x,y,z,pressure
-2.999999999999998,3.673940397442046e-16,11.999999999999993,252.5718937599599
-2.9913500206333357,0.22765116748434433,11.999999999999993,246.60355024237117
-2.989824593907089,-0.2468783053820452,11.999999999999993,247.78396670212695
-2.9654812379547595,0.4537852215953759,11.999999999999993,231.96152699731675
-2.959492125908359,-0.49133120874454306,11.999999999999993,229.15403092455693
-2.922640523335581,0.6768843116491536,11.999999999999993,205.1047637757637
-2.909527639469691,-0.7311969058755399,11.999999999999993,198.88070435665952
-2.86340802183043,0.8949270922914038,11.999999999999993,170.51945144480734
-2.840959786206393,-0.9638192222393586,11.999999999999993,158.52442907828157
-2.788183229486063,1.1072643220174074,11.999999999999993,126.75535503921834
-2.754371654093693,-1.1888804780654694,11.999999999999993,109.7950601302987
-2.698563378843616,1.3106317905362075,11.999999999999993,75.97888694218668
-2.6519528857937336,-1.4025497821932187,11.999999999999993,53.006519798251645
-2.594810369639296,1.5056424361754595,11.999999999999993,20.607527267461847
-2.534445865825477,-1.6051741815766152,11.999999999999993,-8.622715749833777
-2.4787055654551433,1.6899759524270435,11.999999999999993,-38.77855268102229
-2.403349064699335,-1.7955259043547231,11.999999999999993,-72.0535411916089
-2.3515691444439795,1.8628264972613524,11.999999999999993,-100.29669896616922
-2.261748285249541,-1.97091214775564,11.999999999999993,-141.41014162849916
-2.2138022193068845,2.0246184168360917,11.999999999999993,-162.61577908474467
-2.109297053165926,-2.1332758709331325,11.999999999999993,-197.6055382784027
-2.0692054647163927,2.1721852464253173,11.999999999999993,-218.23269809775624
-1.9499460429895812,-2.279848773368372,11.999999999999993,-266.98722462069816
-1.916526345141613,2.308013597962134,11.999999999999993,-282.0088282670929
-1.7843239682376766,-2.4116774196340063,11.999999999999993,-328.51187995488766
-1.7592480750970096,2.430030084230948,11.999999999999993,-339.3338408100825
-1.6129336200022264,-2.529514802776706,11.999999999999993,-381.274492630854
-1.598077038966946,2.538926894876396,11.999999999999993,-388.1520403136637
-1.4412706366648809,-2.6311098327298343,11.999999999999993,-429.4214804464449
-1.4330758558227035,2.635582211098341,11.999999999999993,-431.3555976269159
-1.269126589023671,2.718329947050793,11.999999999999993,-471.4009617451912
-1.2663960429392183,-2.719603107519154,11.999999999999993,-468.23532627686455
-1.1030285060205198,2.7898616659085747,11.999999999999993,-501.2581225193087
-1.0923702884980602,-2.794052102736572,11.999999999999993,-501.86390792433644
-0.9394060325878325,2.849125533551928,11.999999999999993,-526.6836700921135
-0.9202800940427046,-2.855360668726232,11.999999999999993,-527.9191726740708
-0.7774444344101893,2.897512752587062,11.999999999999993,-544.8058490450138
-0.748298824553486,-2.9051762199859645,11.999999999999993,-543.6194864155458
-0.6170378653220292,2.9358583536606195,11.999999999999993,-554.194855537131
-0.5832082019293823,-2.942765398940632,11.999999999999993,-556.2202589249896
-0.46273881574453496,2.964097297391448,11.999999999999993,-561.7020868566816
-0.42026968423910127,-2.9704163668599692,11.999999999999993,-555.554873825473
-0.3101552882402956,2.9839242110309376,11.999999999999993,-553.8133397000555
-0.2621070599717593,-2.988528047235444,11.999999999999993,-552.2937637212527
-0.16425089543377602,2.995500232573707,11.999999999999993,-551.4439360252051
-0.1109136144738168,-2.9979489939164154,11.999999999999993,-545.0673535869221
-0.02272873537116666,2.99991389952918,11.999999999999993,-538.8745631747211
0.036896146309329955,-2.9997731038176108,11.999999999999993,-527.8657531219521
0.11437246915387397,2.9978190302784458,11.999999999999993,-518.4118984960719
0.17605433852414065,-2.994829689629572,11.999999999999993,-507.52638606548413
0.24362923785858048,2.990091101364718,11.999999999999993,-498.80749318574294
0.3100336393924979,-2.9839368529586947,11.999999999999993,-479.17173481215514
0.3695555714221385,2.9771511012427436,11.999999999999993,-466.88945910947774
0.4386170738044622,-2.96776263581964,11.999999999999993,-447.69947010272216
0.487482046139414,2.960128587526516,11.999999999999993,-439.6026936371767
0.5584325728952196,-2.9475673124679616,11.999999999999993,-413.73321633939855
0.6005701930980849,2.9392712435503663,11.999999999999993,-402.4959664572494
0.6740796851393561,-2.923288658015547,11.999999999999993,-373.0136323951828
0.7084710230545197,2.915144732168895,11.999999999999993,-364.7300613336781
0.7820436301436797,-2.896274807498703,11.999999999999993,-331.5842092561265
0.8090071686500053,2.8888591867851408,11.999999999999993,-324.4565700106836
0.8840236706588687,-2.866793007825086,11.999999999999993,-286.5098765658581
0.9060831198051743,2.8598974422178283,11.999999999999993,-280.5336241983889
0.9816612900655107,-2.8348441071048103,11.999999999999993,-241.43816006670428
0.9956613460577886,2.8299573290009707,11.999999999999993,-239.8924385653458
1.0708149991423004,-2.8023838490848934,11.999999999999993,-200.97234690586933
1.0811066938831768,2.7984296161313287,11.999999999999993,-200.8457815172828
1.156289274258726,-2.76821153711819,11.999999999999993,-166.5282909647892
1.1617801517978437,2.7659115819000046,11.999999999999993,-168.52024669813878
1.2360177886816859,-2.733543492623161,11.999999999999993,-143.63167644027163
1.2365053406693067,2.7333229853964016,11.999999999999993,-146.19985810103287
1.3083080747764213,2.6996907195963904,11.999999999999993,-132.04838308134555
1.3101724878248648,-2.6987864035797307,11.999999999999993,-130.7944041994511
1.3738803138747382,2.666918237057038,11.999999999999993,-124.29210350044873
1.3810333142498612,-2.663221167107982,11.999999999999993,-123.02685371061098
1.4363509993692165,2.6337987407186207,11.999999999999993,-119.09916099735948
1.4454193533920308,-2.6288329906709182,11.999999999999993,-118.32132540506059
1.4949048248239973,2.601011258091336,11.999999999999993,-115.26562528064585
1.5065961773911762,-2.5942567255902516,11.999999999999993,-114.61259390515139
1.5490424140817998,2.5691375205262266,11.999999999999993,-112.39688868456105
1.563909500661718,-2.56011466027208,11.999999999999993,-111.80415551724118
1.6009478058517965,2.5371176801517,11.999999999999993,-109.89906882928477
1.6165196423090094,-2.527224613292037,11.999999999999993,-109.71188557680847
1.6480010811933772,2.506809214197501,11.999999999999993,-108.14714658971862
1.666720115863438,-2.494402544774233,11.999999999999993,-107.97956041286896
1.692894254190499,2.476713355261123,11.999999999999993,-106.60563338144183
1.7125609598155882,-2.4631554881727413,11.999999999999993,-106.72655142383813
1.734755926046595,2.447574692843147,11.999999999999993,-105.45316126094805
1.7556607381045801,-2.432623146456943,11.999999999999993,-105.7135405061393
1.7734935891991233,2.419652968727061,11.999999999999993,-104.5337857011539
1.7963534289587646,-2.4027306045972083,11.999999999999993,-104.92625248864772
1.8106125576120562,2.3920037972832517,11.999999999999993,-103.78065936340332
1.8332687870957485,-2.374684306231135,11.999999999999993,-104.34610400025254
1.844080834158262,2.3662979265278765,11.999999999999993,-103.22903381391387
1.868507751014257,-2.3470574736038294,11.999999999999993,-103.85040186537768
1.8761109864871142,2.340984315706179,11.999999999999993,-102.74713269914818
1.9009392438686161,-2.320868370054658,11.999999999999993,-103.47102572910883
1.9058628401595226,2.3168268891954575,11.999999999999993,-102.37530720812016
1.9311309873139015,-2.295807724927339,11.999999999999993,-103.15900051551938
1.9334636562712955,2.293843562642848,11.999999999999993,-102.0738913107116
1.9599196069704559,0.0,11.999999999999986,-102.35222459400848
1.9951464008438966,-2.240399705231109,11.999999999999993,-102.6187865483842
1.9951464008438982,2.240399705231109,11.999999999999993,-101.5198251245626
2.0298867002527383,-2.2089726082812824,11.999999999999993,-102.4175812112845
2.0298867002527388,2.2089726082812824,11.999999999999993,-101.3146152342632
2.0641320341577947,-2.1770068777024143,11.999999999999993,-102.26347012273553
2.064132034157795,2.1770068777024143,11.999999999999993,-101.15741536712103
2.0978740522117274,2.1445103079856436,11.999999999999993,-101.06598919432028
2.0978740522117483,-2.1445103079856405,11.999999999999993,-102.17114582109687
2.131104526795294,-2.1114908230614335,11.999999999999993,-102.12303157610293
2.1311045267952946,2.1114908230614313,11.999999999999993,-101.0183551040134
2.163815355023408,0.0,11.999999999999986,-101.56802631978583
2.1959985607210637,-2.04391543888465,11.999999999999993,-102.14806690664985
2.195998560721084,2.0439154388846257,11.999999999999993,-101.04952894867698
2.227646296368211,0.0,11.999999999999986,-101.65984197381694
2.258750845013245,1.9743466312053601,11.999999999999993,-101.20449420052961
2.2587508450132456,-1.9743466312053601,11.999999999999993,-102.28307145703019
2.2893046221547126,-1.9388358225958808,11.999999999999993,-102.37799550395263
2.289304622154713,1.9388358225958802,11.999999999999993,-101.31569050081563
2.319300177590748,0.0,11.999999999999986,-101.96427247528075
2.348730197235704,0.0,11.999999999999986,-102.09301166495486
2.3775875049035786,1.8295020241930289,11.999999999999993,-101.73232182477508
2.377587504903579,-1.8295020241930229,11.999999999999993,-102.72743314914672
2.4058650640578882,0.0,11.999999999999986,-102.3723032378484
2.4335559795274397,2.220446049250313e-16,11.999999999999986,-102.51839510894561
2.4606534991876052,-1.7161539432509334,11.999999999999993,-103.12352487169319
2.4606534991876057,1.716153943250931,11.999999999999993,-102.20946736387214
