x,y,z,tauw
0.0,1.0000000000000002,2.2499999999999996,0.003679060075110238
0.014999999999999998,1.0000000000000002,2.2499999999999996,0.0037502770210196554
0.030437159238633566,1.0000000000000002,2.2499999999999996,0.003832745674688883
0.04632425860829516,1.0000000000000002,2.2499999999999996,0.003929061070180236
0.06267445504926258,1.0000000000000002,2.2499999999999996,0.00404956246287248
0.07950129275464748,1.0000000000000002,2.2499999999999996,0.0042110135156943245
0.09681868393652318,0.9999951019752868,2.2499999999999996,0.004379741093063449
0.11463963618049725,0.9997711064334218,2.2499999999999996,0.004398035202482562
0.13297508907731156,0.9993754050519714,2.2499999999999996,0.004283663149280876
0.15182845492186675,0.998431065102068,2.2499999999999996,0.0038072527028810955
0.1712029150188826,0.9970465237115598,2.2499999999999996,0.003195407632121328
0.19111749199474734,0.9952628051067768,2.2499999999999996,0.002487742174558274
0.21150824993244144,0.9925103430778817,2.2499999999999996,0.0015094295446437807
0.23241017688207377,0.9891540220890721,2.2499999999999996,0.0006210061498622633
0.25378516178287314,0.984890729048627,2.2499999999999996,0.00015364833701910603
0.27549566950829507,0.9792724081875258,2.2499999999999996,0.0007309515468588577
0.2975942950147066,0.97264145704428,2.2499999999999996,0.0009985376931739144
0.32001723757927303,0.9647809052346308,2.2499999999999996,0.001096134153615112
0.3424559447234536,0.9550684761634783,2.2499999999999996,0.0010767607834224575
0.3651332725138776,0.9441826686490209,2.2499999999999996,0.0010203266133345249
0.38804157029796554,0.9320989534972266,2.2499999999999996,0.0009495252970544299
0.41097397523270907,0.918502034315871,2.2499999999999996,0.0008354304303661648
0.434106938854896,0.9037558875312544,2.2499999999999996,0.0007196688984536286
0.45752371096626787,0.8879774375218444,2.2499999999999996,0.0006260340105747816
0.48121523465305677,0.8711384196906405,2.2499999999999996,0.000552206848417508
0.5051011226825882,0.8531277361376322,2.2499999999999996,0.00048650570637261164
0.5293939496326395,0.8342126961457901,2.2499999999999996,0.0004354030586491792
0.5541245601070195,0.8143981371798572,2.2499999999999996,0.00039579171172771457
0.5793263872043182,0.7936918543238531,2.2499999999999996,0.00036246041304026605
0.6050049957536661,0.7720669690645606,2.2499999999999996,0.0003310390938087683
0.6313129788574537,0.7496658461354812,2.2499999999999996,0.00030325918133887957
0.6583155813675994,0.7265209883455446,2.2499999999999996,0.0002784368050662157
0.6860909247990811,0.7026783047490214,2.2499999999999996,0.00025575152128413004
0.7147320861403186,0.6781992877639096,2.2499999999999996,0.00023580647039558663
0.7443775310843751,0.6531986557232513,2.2499999999999996,0.00022085258932529292
0.7750559024805371,0.62766264995924,2.2499999999999996,0.00021065137139510565
0.8067918197823403,0.6015708070312681,2.2499999999999996,0.00020478156983736633
0.8396114371283423,0.574902712832267,2.2499999999999996,0.00020331153978278416
0.8735409339917841,0.5476362396917444,2.2499999999999996,0.00020651027136795537
0.908604922315378,0.5197453790513425,2.2499999999999996,0.00021478998078134
0.94482585376606,0.4911993471039332,2.2499999999999996,0.0002285790920858961
0.9822223585302574,0.46196026628942977,2.2499999999999996,0.00024816254909326507
1.0208094885454824,0.4319833133715175,2.2499999999999996,0.0002733550237795706
1.060599369957447,0.4012174375092266,2.2499999999999996,0.0003026787516151163
1.1016178243453747,0.3696269355504852,2.2499999999999996,0.00033304838552620234
1.14395657586811,0.33725991742280087,2.2499999999999996,0.0003613078930135055
1.1877752003044253,0.30425383542046985,2.2499999999999996,0.00038599357253527684
1.2332868490628834,0.27082404486562467,2.2499999999999996,0.0004067283107565677
1.2806798590150805,0.23716623359304842,2.2499999999999996,0.0004213122991353684
1.3301872198346996,0.20355917667411583,2.2499999999999996,0.00042501616548344196
1.3820668443470072,0.17035400943644688,2.2499999999999996,0.0004150382806147211
1.4368382615374413,0.13841281835301739,2.2499999999999996,0.0004035608593860632
1.494620510220174,0.10806347347322276,2.2499999999999996,0.00038526041312718026
1.555654490265139,0.07998053236465227,2.2499999999999996,0.00035989128151732723
1.6201347387383973,0.05495925948822993,2.2499999999999996,0.0003315169945532274
1.6880434727514655,0.033587155041502795,2.2499999999999996,0.000295263739405801
1.7593567512728894,0.016648242909902786,2.2499999999999996,0.000255402998861453
1.8339734994220689,0.005465512727178538,2.2499999999999996,0.00023974342200754983
1.9114724872104412,0.0003933929285477902,2.2499999999999996,0.0002885808993337374
1.9914700000000005,0.0,2.2499999999999996,0.0004339713857433203
2.071469999999999,0.0,2.2499999999999996,0.000589337003638659
2.149144511424435,0.0,2.2499999999999996,0.0007183650693370878
2.224750648128975,0.0,2.2499999999999996,0.0008267451490743146
2.2985234839245594,0.0,2.2499999999999996,0.0009184466665505844
2.370679254070389,0.0,2.2499999999999996,0.0009980811705244562
2.4414181205298524,0.0,2.2499999999999996,0.0010679135138364462
2.5109265800529426,0.0,2.2499999999999996,0.0011302839987734792
2.57937957989718,0.0,2.2499999999999996,0.0011862618306040683
2.6469423948318043,0.0,2.2499999999999996,0.0012368904580726558
2.713772310312464,0.0,2.2499999999999996,0.001282837118133854
2.7800201498589674,0.0,2.2499999999999996,0.0013246357759464553
2.845831679336793,0.0,2.2499999999999996,0.0013627355945624617
2.9113489167489273,0.0,2.2499999999999996,0.001397492629855858
2.9767113730766352,0.0,2.2499999999999996,0.0014291878435024681
3.042057247511242,0.0,2.2499999999999996,0.0014580405750183334
3.1075245989868208,0.0,2.2499999999999996,0.001484227407525453
3.1732525151856867,0.0,2.2499999999999996,0.0015078989586132514
3.239382300110317,0.0,2.2499999999999996,0.0015291548321951347
3.3060587018924883,0.0,2.2499999999999996,0.0015481372877424024
