            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          12.012         21021.1         15110.2     1.03947e-16         330.775         24.6939     -0.00813289         -182442          256379        -14.5458       0.0155422         1.84728
          12.015         20973.3         14734.8     1.05764e-16         330.834         24.8781     -0.00784809         -177953          255808        -15.7195        0.014018         1.84741
          12.018         20924.2         14352.1     1.07688e-16         330.892         25.0525     -0.00756143         -173377          255222        -16.9039       0.0183138         1.84751
          12.021           20874         13961.8     1.09748e-16         330.948         25.2172     -0.00727252         -168709          254622        -18.0989       0.0181947         1.84757
          12.024         20822.5         13564.3     1.11872e-16         331.001          25.372     -0.00698145         -163955          254007        -19.3038       0.0134143         1.84761
          12.027         20770.1         13159.4     1.13889e-16         331.053         25.5169     -0.00669036         -159111          253380        -20.5191       0.0128562         1.84761
           12.03         20716.7         12747.5     1.15875e-16         331.103         25.6517     -0.00639845         -154183          252741         -21.743       0.0137181         1.84758
          12.033         20662.4         12328.6     1.17797e-16         331.151         25.7764       -0.006105         -149170          252092        -22.9752        0.015298         1.84753
          12.036         20607.3         11902.4     1.19592e-16         331.198         25.8907     -0.00581127         -144070          251433        -24.2173      0.00936918         1.84744
          12.039         20551.6         11469.1     1.21434e-16         331.242         25.9946     -0.00551727         -138885          250766        -25.4685       0.0113339         1.84732
          12.042         20495.2         11028.8     1.23498e-16         331.284         26.0879     -0.00522151         -133614          250090        -26.7292       0.0161954         1.84716
          12.045         20438.3         10581.3      1.2532e-16         331.325         26.1703     -0.00492767         -128259          249409         -27.999       0.0190126         1.84698
          12.048         20381.3         10127.1     1.27211e-16         331.363         26.2418     -0.00463322         -122821          248725        -29.2773        0.020372         1.84676
          12.051           20324         9666.21     1.29249e-16           331.4         26.3023     -0.00433768         -117302          248038        -30.5633       0.0193149         1.84651
          12.054         20266.4         9198.27      1.3116e-16         331.435         26.3517     -0.00404255         -111700          247347        -31.8584       0.0133176         1.84623
          12.057         20208.6         8723.18     1.33062e-16         331.468           26.39     -0.00374804         -106011          246655        -33.1625      0.00625962         1.84592
           12.06         20151.1         8241.24     1.35053e-16           331.5         26.4173     -0.00345356         -100240          245964        -34.4743      0.00972233         1.84557
          12.063         20093.7         7752.36     1.37235e-16          331.53         26.4333     -0.00315828          -94385          245275        -35.7938       0.0121524         1.84519
          12.066         20036.6         7256.73     1.39498e-16         331.558         26.4381     -0.00286272        -88448.9          244589        -37.1201       0.0151079         1.84478
          12.069         19979.7          6754.5     1.41761e-16         331.584         26.4317     -0.00256739        -82432.7          243906        -38.4531      0.00992068         1.84433
          12.072         19923.5         6245.59     1.44041e-16         331.609          26.414     -0.00227379        -76336.5          243230        -39.7927        0.016308         1.84386
          12.075         19868.2         5730.19     1.46276e-16         331.633         26.3849       -0.001983        -70161.7          242565        -41.1382      0.00511362         1.84334
          12.078         19813.9         5208.28     1.49009e-16         331.655         26.3443     -0.00169094        -63908.8          241910        -42.4896       0.0180151          1.8428
          12.081         19760.6         4679.85      1.5187e-16         331.676         26.2923     -0.00139996        -57577.4          241269        -43.8472        0.020941         1.84223
          12.084         19708.4         4144.84     1.55128e-16         331.695         26.2286     -0.00110815        -51166.7          240640        -45.2111      0.00521798         1.84162
          12.087         19657.7         3603.36     1.58438e-16         331.714         26.1533     -0.00081622          -44678          240029        -46.5811       0.0210529         1.84099
           12.09         19608.7          3055.6     1.61696e-16         331.731         26.0664    -0.000524088        -38113.6          239437        -47.9561      0.00580479         1.84032
          12.093         19561.5         2501.73      1.6483e-16         331.747         25.9677     -0.00022991        -31475.4          238867        -49.3353      0.00556393         1.83962
          12.096         19516.1         1941.92     1.67611e-16         331.761         25.8573     6.47158e-05        -24765.4          238318        -50.7181       0.0212891         1.83889
          12.099         19472.9         1376.42     1.70247e-16         331.775         25.7348     0.000361015        -17986.1          237796        -52.1023        0.020701         1.83812
          12.102         19432.3         805.415     1.72658e-16         331.788         25.6007     0.000657552        -11139.8          237303        -53.4881        0.030175         1.83732
          12.105         19394.4         229.199     1.75405e-16           331.8         25.4548     0.000956176        -4230.97          236842        -54.8748       0.0207473         1.83649
          12.108           19359        -352.381     1.78127e-16         331.812         25.2971      0.00125718          2742.8          236413         -56.263       0.0284951         1.83562
          12.111         19326.6        -938.915     1.80898e-16         331.823         25.1278      0.00156121         9776.59          236018        -57.6515       0.0287385         1.83472
          12.114         19297.1        -1530.31     1.83749e-16         331.833         24.9467      0.00186991         16869.5          235658        -59.0402       0.0131869         1.83379
          12.117         19270.6        -2126.07     1.86849e-16         331.843          24.754      0.00218296         24015.4          235334        -60.4277      0.00750991         1.83282
           12.12         19247.5        -2725.86     1.89935e-16         331.853         24.5497      0.00250007         31210.9          235050        -61.8127       0.0273179         1.83181
          12.123           19228        -3329.32     1.92948e-16         331.862         24.3338       0.0028207         38451.2          234808        -63.1942       0.0230033         1.83076
          12.126         19212.5        -3936.04        1.96e-16         331.872         24.1066      0.00314498         45731.8          234614        -64.5711       0.0322913         1.82968
          12.129           19201        -4545.85     1.99104e-16         331.881          23.868      0.00347451         53049.8          234469        -65.9434       0.0292929         1.82856
          12.132         19193.5        -5158.29     2.02173e-16         331.891         23.6181      0.00381024         60400.5          234371        -67.3091       0.0152065          1.8274
          12.135         19190.1        -5772.85     2.05475e-16         331.902          23.357      0.00415374           67777          234322        -68.6665       0.0133618          1.8262
          12.138         19190.9        -6389.39     2.09067e-16         331.913         23.0848      0.00450625         75178.1          234324        -70.0159        0.029454         1.82498
          12.141         19196.1        -7007.68     2.12335e-16         331.924         22.8017      0.00486704         82600.8          234378        -71.3566       0.0269842         1.82374
          12.144         19205.8        -7626.92     2.15688e-16         331.937         22.5077      0.00523698         90037.1          234486        -72.6861       0.0299059         1.82247
          12.147         19220.2        -8246.62      2.1898e-16          331.95         22.2031      0.00561518         97479.9          234650        -74.0035       0.0201203         1.82117
           12.15         19239.9        -8866.11     2.21813e-16         331.964         21.8878      0.00600187          104921          234876        -75.3069       0.0185495         1.81985
          12.153         19264.7        -9485.04     2.24887e-16          331.98         21.5621      0.00639889          112357          235164        -76.5955       0.0378038          1.8185
          12.156         19294.8        -10103.2     2.27399e-16         331.997         21.2261      0.00680682          119783          235516        -77.8692       0.0267559         1.81713
          12.159         19330.1        -10719.9      2.2918e-16         332.015         20.8798      0.00722625          127194          235931        -79.1258       0.0233295         1.81574
          12.162         19370.7        -11334.6     2.30448e-16         332.035         20.5234      0.00765886          134582          236407        -80.3647       0.0278045         1.81433
          12.165         19416.5          -11947     2.30294e-16         332.056         20.1569      0.00810188          141943          236948        -81.5847       0.0311981          1.8129
          12.168         19467.9        -12556.3     2.29217e-16         332.079         19.7804      0.00855752          149269          237554        -82.7845       0.0267368         1.81144
          12.171         19524.6          -13162     2.27369e-16         332.103         19.3939      0.00902542          156552          238225        -83.9628       0.0259541         1.80997
          12.174         19586.6          -13764     2.25776e-16          332.13         18.9974      0.00950823          163791          238960         -85.121       0.0137302         1.80847
          12.177         19653.6        -14361.7     2.23704e-16         332.157         18.5908       0.0100072          170980          239755        -86.2577       0.0162059         1.80696
           12.18           19726        -14954.7     2.19981e-16         332.187         18.1742         0.01052          178113          240614        -87.3726       0.0240895         1.80542
          12.183         19803.5        -15542.3     2.15066e-16         332.219         17.7474       0.0110493          185183          241535        -88.4645       0.0262764         1.80387
          12.186         19885.9        -16123.9     2.09365e-16         332.252         17.3105       0.0115953          192183          242516        -89.5321        0.022206         1.80229
          12.189         19973.2        -16699.1     2.02435e-16         332.287         16.8634       0.0121559          199105          243556        -90.5751       0.0320788          1.8007
          12.192         20065.5        -17267.4     1.94505e-16         332.325         16.4063       0.0127343          205946          244654        -91.5932       0.0306277         1.79909
          12.195         20162.4        -17828.5     1.85553e-16         332.364         15.9391       0.0133301          212702          245810        -92.5863       0.0143335         1.79745
          12.198         20263.7        -18381.8     1.75557e-16         332.406          15.462       0.0139456          219366          247019        -93.5535       0.0293333          1.7958
          12.201         20369.2        -18927.2     1.65025e-16         332.449         14.9751       0.0145789          225935          248278        -94.4945      0.00880632         1.79413
          12.204         20478.8        -19463.9      1.5434e-16         332.495         14.4785       0.0152301          232400          249587        -95.4079      0.00415131         1.79244
          12.207         20592.2        -19991.7     1.43128e-16         332.543         13.9723       0.0158983          238759          250942        -96.2935      0.00686172         1.79073
           12.21         20709.4        -20509.9     1.31197e-16         332.593         13.4564       0.0165869          245005          252342        -97.1506      0.00964829         1.78901
          12.213         20829.9        -21018.6     1.18804e-16         332.646         12.9319       0.0172945          251137          253784        -97.9835      0.00836447         1.78727
          12.216         20953.7        -21516.9     1.05681e-16         332.701          12.398       0.0180216          257146          255264        -98.7877       0.0122268         1.78551
          12.219         21080.5        -22004.7     9.22481e-17         332.758         11.8546       0.0187675          263028          256782        -99.5622      0.00791151         1.78373
          12.222         21209.7        -22481.6     7.96907e-17         332.817         11.3019       0.0195321          268781          258329        -100.308       0.0110468         1.78375
          12.225         21341.4        -22947.6     6.69111e-17         332.879         10.7399       0.0203126          274403          259906        -101.025       0.0216284         1.78568
          12.228         21475.4        -23402.3     5.46282e-17         332.943         10.1688        0.021109          279891          261511        -101.712       0.0176825         1.78762
          12.231         21611.3          -23845     4.44122e-17          333.01         9.58871       0.0219204          285236          263140        -102.369      0.00460576         1.78957
          12.234         21748.6        -24275.7     3.55765e-17         333.079         8.99998        0.022745          290437          264787        -102.996       0.0127434         1.79152
          12.237         21887.1        -24694.2     2.64986e-17         333.151         8.40282       0.0235798          295491          266447        -103.592       0.0210101         1.79346
           12.24         22026.6        -25100.6     1.77931e-17         333.225         7.79748       0.0244247          300401          268121        -104.158       0.0116932         1.79541
          12.243         22166.7        -25494.5     1.08603e-17         333.301         7.18429       0.0252766          305161          269803        -104.692      0.00582761         1.79736
          12.246           22307        -25875.4     5.59528e-18          333.38         6.56365       0.0261327          309766          271488        -105.193       0.0143016          1.7993
          12.249         22447.7        -26243.2     1.17455e-19         333.462          5.9359       0.0269912          314214          273178        -105.659        0.020634         1.80124
          12.252         22588.3        -26597.9    -5.59518e-18         333.546         5.30142        0.027851          318505          274867        -106.092       0.0339685         1.80317
          12.255         22728.2        -26939.5    -1.09031e-17         333.634         4.66056       0.0287085          322640          276549        -106.491       0.0205053          1.8051
          12.258         22867.5          -27268     -1.4863e-17         333.724         4.01365       0.0295609          326616          278225        -106.857      0.00248357         1.80703
          12.261         23006.2        -27583.5    -1.84487e-17         333.817         3.36104       0.0304042          330437          279892        -107.188       0.0141326         1.80894
          12.264         23143.8          -27885    -2.16765e-17         333.912         2.70308        0.031238          334091          281548        -107.484      0.00205527         1.81084
          12.267           23280        -28172.6    -2.55864e-17         334.011         2.04012       0.0320594          337578          283187        -107.743       0.0136514         1.81274
           12.27         23414.5        -28446.6    -3.14924e-17         334.112         1.37248       0.0328662          340901          284807        -107.967       0.0091281         1.81462
          12.273         23547.3        -28706.8    -3.81233e-17         334.216         0.70049       0.0336553          344061          286405        -108.156      0.00879642          1.8165
          12.276         23678.1        -28953.5    -4.28469e-17         334.323       0.0244948       0.0344233          347056          287981         -108.31      0.00688695         1.81836
          12.279         23807.1        -29186.7    -4.61232e-17         334.433        -0.65518       0.0351682          349890          289534         -108.43       0.0130974          1.8202
          12.282         23933.6        -29405.8    -4.88996e-17         334.546         -1.3382       0.0358886          352555          291060        -108.514       0.0189506         1.82204
          12.285         24057.7        -29610.7     -5.2415e-17         334.661        -2.02423       0.0365825          355051          292556        -108.561       0.0168718         1.82385
          12.288         24179.3        -29801.9     -5.7014e-17         334.779        -2.71294       0.0372474          357380          294022        -108.573       0.0366761         1.82565
          12.291         24298.1        -29979.4    -6.14861e-17           334.9        -3.40401        0.037882          359546          295455        -108.551      0.00323726         1.82743
          12.294         24414.1        -30143.3     -6.5927e-17         335.024        -4.09712       0.0384819          361549          296854        -108.494      0.00948723          1.8292
          12.297         24527.1        -30293.8    -7.01241e-17          335.15        -4.79193       0.0390472          363390          298219        -108.404       0.0275175         1.83094
            12.3         24636.9        -30430.2    -7.42623e-17         335.279        -5.48809       0.0395764          365063          299546        -108.278       0.0376585         1.83267
          12.303         24743.5        -30552.5    -7.82692e-17          335.41        -6.18525       0.0400665          366566          300834        -108.116       0.0521427         1.83438
          12.306         24846.8        -30661.3    -8.23778e-17         335.543          -6.883       0.0405169          367907          302082         -107.92       0.0157027         1.83606
          12.309         24946.7        -30756.6    -8.70123e-17         335.679        -7.58096       0.0409262          369085          303290         -107.69       0.0282256         1.83773
          12.312         25043.2        -30838.3    -9.18162e-17         335.817        -8.27875       0.0412916          370101          304456        -107.427       0.0119976         1.83938
          12.315         25136.3        -30906.6    -9.64085e-17         335.957        -8.97595       0.0416128          370955          305583         -107.13       0.0123615           1.841
          12.318         25225.8        -30961.3    -1.01051e-16         336.099        -9.67217       0.0418888          371646          306667        -106.798       0.0344084         1.84261
          12.321         25311.7        -31002.3    -1.05658e-16         336.243         -10.367       0.0421187          372173          307707        -106.432       0.0329436          1.8442
          12.324           25394        -31030.2    -1.10367e-16         336.389        -11.0599       0.0423026          372542          308703        -106.034       0.0251344         1.84577
          12.327         25472.5        -31044.6    -1.15291e-16         336.537        -11.7506       0.0424387          372748          309656        -105.601       0.0449125         1.84732
           12.33         25547.5          -31046    -1.20122e-16         336.687        -12.4385       0.0425272          372798          310564        -105.136       0.0113166         1.84885
          12.333         25618.7        -31034.3    -1.24991e-16         336.838        -13.1232       0.0425669          372692          311428        -104.639       0.0447217         1.85036
          12.336           25686        -31009.5    -1.29697e-16          336.99        -13.8043       0.0425591          372428          312246        -104.108       0.0176434         1.85185
          12.339         25749.7        -30971.8    -1.34523e-16         337.144        -14.4813       0.0425034          372007          313020        -103.545      0.00738011         1.85332
          12.342         25809.4        -30921.3    -1.39669e-16           337.3        -15.1536       0.0424005          371434          313747        -102.949       0.0141176         1.85477
          12.345         25865.5        -30857.8    -1.45074e-16         337.456        -15.8209       0.0422484          370705          314430        -102.319       0.0342649          1.8562
          12.348           25918        -30781.8    -1.50185e-16         337.614        -16.4825       0.0420486          369824          315068        -101.657       0.0486235          1.8576
          12.351         25966.7        -30693.1     -1.5521e-16         337.772        -17.1381        0.041801          368791          315662        -100.961       0.0596526         1.85898
          12.354         26011.5        -30591.9    -1.60113e-16          337.93        -17.7871        0.041508          367608          316210        -100.232       0.0689691         1.86033
          12.357         26052.5        -30478.5    -1.65057e-16         338.089         -18.429       0.0411701          366277          316712        -99.4701       0.0727447         1.86166
           12.36           26090        -30352.7    -1.70325e-16         338.249        -19.0633       0.0407865          364798          317171        -98.6742       0.0651168         1.86296
          12.363         26123.7        -30214.5     -1.7566e-16         338.408        -19.6895       0.0403585          363170          317585        -97.8443       0.0563831         1.86423
          12.366         26153.7        -30064.1    -1.81156e-16         338.566        -20.3072       0.0398859          361395          317955        -96.9807       0.0459092         1.86548
          12.369           26180        -29902.1    -1.86766e-16         338.725        -20.9161        0.039371          359480          318280        -96.0851       0.0320243          1.8667
          12.372         26202.7          -29728    -1.92604e-16         338.883        -21.5155       0.0388156          357420          318562        -95.1565      0.00920206         1.86789
          12.375         26221.8        -29542.1    -1.98687e-16          339.04        -22.1052       0.0382192          355218          318801        -94.1944       0.0174366         1.86905
          12.378         26237.3        -29344.5    -2.04712e-16         339.196         -22.685       0.0375834          352875          318995        -93.2001       0.0101567         1.87018
          12.381         26249.1        -29135.2    -2.10756e-16         339.351        -23.2546       0.0369079          350391          319147        -92.1732       0.0138576         1.87128
          12.384         26257.5        -28914.5    -2.16825e-16         339.505        -23.8137       0.0361938          347770          319257        -91.1153       0.0124418         1.87235
          12.387         26262.4        -28682.7    -2.22833e-16         339.657        -24.3619        0.035443          345015          319324        -90.0272      0.00859137         1.87339
           12.39         26263.9        -28439.7    -2.28927e-16         339.808        -24.8989       0.0346555          342125          319351        -88.9086       0.0137095         1.87439
          12.393         26261.7        -28185.5    -2.34959e-16         339.957        -25.4246       0.0338327          339101          319334        -87.7598       0.0142788         1.87537
          12.396         26256.1        -27920.4    -2.41042e-16         340.104        -25.9388       0.0329747          335944          319276        -86.5819       0.0173999         1.87631
          12.399         26247.1        -27644.3    -2.47193e-16          340.25        -26.4415        0.032081          332657          319176        -85.3762        0.015781         1.87722
          12.402         26234.7        -27357.7    -2.53588e-16         340.393        -26.9324       0.0311505          329242          319036        -84.1439       0.0163868          1.8781
          12.405         26219.1        -27060.4    -2.59926e-16         340.534        -27.4115       0.0301856          325699          318857        -82.8857      0.00953303         1.87894
          12.408         26200.3        -26752.9    -2.66381e-16         340.673        -27.8787       0.0291858          322032          318640        -81.6033       0.0162427         1.87975
          12.411         26178.3        -26434.9    -2.72971e-16         340.809        -28.3339       0.0281512          318240          318384        -80.2967       0.0102855         1.88053
          12.414           26153        -26106.6    -2.79712e-16         340.943        -28.7772       0.0270815          314323          318088        -78.9666       0.0100607         1.88127
          12.417         26124.6        -25768.3    -2.86657e-16         341.074        -29.2085       0.0259752          310287          317755        -77.6156       0.0293281         1.88198
           12.42         26093.2        -25420.2     -2.9366e-16         341.203        -29.6278       0.0248336          306131          317386        -76.2451       0.0206108         1.88265
          12.423         26058.5        -25062.4    -3.00713e-16         341.329         -30.035       0.0236562          301858          316978        -74.8554       0.0153149         1.88331
          12.426         26020.7        -24694.8    -3.07733e-16         341.452        -30.4301        0.022442          297469          316532        -73.4472        0.024724         1.88394
          12.429           25980        -24317.7    -3.14795e-16         341.571        -30.8128       0.0211883          292964          316050        -72.0209       0.0160635         1.88454
          12.432         25936.4          -23931    -3.21814e-16         341.688        -31.1824       0.0198956          288346          315534        -70.5759       0.0154963          1.8851
          12.435         25889.9        -23535.1    -3.28919e-16         341.802        -31.5387       0.0185621          283614          314984        -69.1121       0.0120929         1.88562
          12.438         25840.6          -23130    -3.35938e-16         341.912        -31.8815       0.0171887          278773          314399        -67.6304       0.0216757          1.8861
          12.441         25788.3        -22715.9    -3.43045e-16         342.018        -32.2107       0.0157748          273823          313778        -66.1316       0.0213669         1.88655
          12.444         25733.1        -22292.5    -3.50441e-16         342.121        -32.5262       0.0143171          268761          313122        -64.6145       0.0144356         1.88697
          12.447         25675.2        -21860.1    -3.57867e-16          342.22        -32.8277       0.0128151          263590          312433        -63.0807       0.0236144         1.88734
           12.45         25614.5        -21419.1     -3.6541e-16         342.316        -33.1152       0.0112681          258317          311712        -61.5318       0.0146802         1.88769
          12.453         25551.2        -20969.3    -3.73043e-16         342.408        -33.3887       0.0096776          252937          310958        -59.9672       0.0156111         1.88799
          12.456         25485.2        -20510.9    -3.81155e-16         342.496        -33.6482      0.00803925          247453          310172        -58.3877       0.0254102         1.88826
          12.459         25416.4        -20043.6    -3.89169e-16          342.58        -33.8934      0.00635605          241864          309353        -56.7934       0.0258223         1.88849
          12.462         25345.2        -19567.8    -3.97469e-16          342.66        -34.1242      0.00462307          236171          308503        -55.1849       0.0229138         1.88869
          12.465         25271.5        -19083.4    -4.05642e-16         342.737        -34.3405      0.00284234          230375          307625        -53.5624        0.018979         1.88885
          12.468         25195.4        -18590.7    -4.13974e-16         342.809        -34.5419      0.00101136          224479          306717        -51.9264       0.0151507         1.88898
          12.471         25116.9        -18089.6    -4.22383e-16         342.877        -34.7282    -0.000870539          218482          305780        -50.2761       0.0126517         1.88907
          12.474         25036.1        -17579.9    -4.30643e-16         342.941        -34.8992     -0.00280365          212382          304815        -48.6105       0.0127302         1.88913
          12.477         24953.2        -17061.8    -4.38824e-16         343.001        -35.0545     -0.00479032          206180          303824        -46.9301       0.0100386         1.88915
           12.48         24868.2        -16535.4    -4.46928e-16         343.057         -35.194     -0.00683098          199879          302808        -45.2342       0.0087759         1.88914
          12.483         24781.1        -16000.8    -4.54867e-16         343.109        -35.3171     -0.00892593          193479          301767        -43.5227      0.00923113         1.88909
          12.486         24692.2        -15457.5    -4.62682e-16         343.156        -35.4237      -0.0110773          186974          300704        -41.7936       0.0117044         1.88901
          12.489         24601.4        -14905.7    -4.70217e-16           343.2        -35.5134       -0.013285          180368          299618        -40.0475       0.0141436         1.88889
          12.492         24508.8        -14345.7    -4.77597e-16         343.239        -35.5858      -0.0155506          173663          298510        -38.2843        0.012937         1.88875
          12.495         24414.6        -13777.2     -4.8484e-16         343.275        -35.6405      -0.0178754          166855          297382        -36.5024      0.00984356         1.88857
          12.498         24318.9        -13200.3    -4.91662e-16         343.307        -35.6772      -0.0202591          159947          296236        -34.7013      0.00926251         1.88836
          12.501         24221.5        -12614.9    -4.98393e-16         343.335        -35.6956      -0.0227029          152937          295070          -32.88       0.0124276         1.88811
          12.504           24123        -12020.9    -5.04793e-16          343.36        -35.6952      -0.0252087          145823          293889        -31.0376       0.0163255         1.88784
          12.507         24023.4        -11418.5    -5.11131e-16         343.381        -35.6759      -0.0277781          138607          292695        -29.1744       0.0175824         1.88754
           12.51           23923        -10807.5    -5.17213e-16         343.399        -35.6374      -0.0304105          131288          291491        -27.2896       0.0159531         1.88721
          12.513         23822.1        -10187.9    -5.23368e-16         343.413        -35.5796      -0.0331085          123866          290280        -25.3827       0.0138412         1.88684
          12.516         23720.5        -9559.57    -5.29269e-16         343.425        -35.5023      -0.0358715          116340          289061        -23.4533        0.012529         1.88646
          12.519         23618.6        -8922.64    -5.35076e-16         343.433        -35.4055      -0.0387023          108709          287838        -21.5022       0.0142129         1.88604
          12.522         23516.9        -8277.22    -5.40811e-16         343.439        -35.2893      -0.0416021          100976          286615        -19.5303       0.0112811          1.8856
          12.525         23415.6        -7623.12    -5.46595e-16         343.443        -35.1537      -0.0445732         93139.1          285397        -17.5372       0.0111414         1.88513
          12.528         23314.8         -6960.4    -5.52287e-16         343.444        -34.9989      -0.0476156         85198.5          284186        -15.5238       0.0149049         1.88463
          12.531         23215.1        -6289.34    -5.57671e-16         343.442        -34.8248      -0.0507291         77156.2          282986        -13.4918       0.0203215         1.88411
          12.534         23116.5        -5610.11    -5.63177e-16         343.439        -34.6317      -0.0539166         69016.5          281799        -11.4427       0.0223581         1.88355
          12.537         23019.2        -4922.65    -5.68471e-16         343.435          -34.42      -0.0571802           60777          280628        -9.37713        0.028998         1.88298
           12.54         22923.6        -4227.05    -5.73504e-16         343.429        -34.1898      -0.0605202         52438.9          279476        -7.29648       0.0344734         1.88237
          12.543         22830.2        -3523.87    -5.78594e-16         343.421        -33.9411      -0.0639435         44009.6          278349        -5.20448       0.0176431         1.88174
          12.546         22739.3        -2812.75    -5.83367e-16         343.413        -33.6748      -0.0674463         35483.9          277252        -3.10127       0.0201454         1.88107
          12.549         22651.3        -2094.12    -5.88172e-16         343.405        -33.3915      -0.0710331         26867.5          276189       -0.989638       0.0245036         1.88038
          12.552         22566.8        -1368.39    -5.92776e-16         343.395        -33.0915      -0.0747068         18165.4          275167         1.12779       0.0181628         1.87967
          12.555         22486.3         -635.87    -5.97102e-16         343.386        -32.7753      -0.0784706         9380.87          274192         3.24852       0.0327696         1.87892
          12.558           22410         103.224    -6.00779e-16         343.378        -32.4434      -0.0823246         515.763          273267          5.3706       0.0490349         1.87814
          12.561         22338.3           848.3    -6.04299e-16         343.369        -32.0961      -0.0862732        -8421.57          272396         7.49114       0.0445063         1.87734
          12.564         22271.6         1599.18    -6.07412e-16         343.362         -31.734        -0.09032        -17429.1          271585         9.60815       0.0375992          1.8765
          12.567         22210.5         2355.48     -6.1029e-16         343.356        -31.3574      -0.0944702        -26502.9          270839         11.7197       0.0292631         1.87564
           12.57         22155.3         3116.32    -6.12532e-16         343.351        -30.9668      -0.0987232        -35633.4          270165         13.8219       0.0185537         1.87475
          12.573         22106.3         3881.75    -6.14492e-16         343.347        -30.5625       -0.103084        -44818.9          269564         15.9142       0.0105727         1.87383
          12.576           22064         4651.38    -6.15756e-16         343.346        -30.1449       -0.107557        -54056.2          269043         17.9953        0.017607         1.87288
          12.579           22029         5424.06    -6.16335e-16         343.347        -29.7144       -0.112149        -63332.1          268608         20.0607       0.0140974          1.8719
          12.582         22001.4         6199.35    -6.15778e-16          343.35        -29.2714       -0.116862        -72640.8          268262         22.1091       0.0169631         1.87089
          12.585         21981.8         6976.61    -6.14228e-16         343.355        -28.8162       -0.121706          -81974          268012         24.1381       0.0112524         1.86985
          12.588         21970.4         7755.16    -6.11388e-16         343.363        -28.3492       -0.126689        -91324.6          267859         26.1457       0.0241716         1.86878
          12.591         21967.2         8534.29    -6.08349e-16         343.374        -27.8706       -0.131821         -100683          267806         28.1298       0.0329493         1.86769
          12.594         21972.2         9313.39    -6.04401e-16         343.388        -27.3807       -0.137114         -110043          267851         30.0881       0.0395818         1.86656
          12.597         21986.1         10091.3    -5.99629e-16         343.406        -26.8799       -0.142579         -119390          268001         32.0174       0.0449685         1.86541
            12.6         22008.9         10867.7    -5.92588e-16         343.426        -26.3682       -0.148227         -128722          268258         33.9184       0.0324938         1.86423
          12.603         22040.9         11641.4    -5.82339e-16         343.449        -25.8458       -0.154068         -138021          268625         35.7878         0.01316         1.86302
          12.606         22081.9         12411.6    -5.70303e-16         343.476        -25.3126       -0.160108         -147281          269102         37.6254       0.0270762         1.86179
          12.609         22131.7         13177.7    -5.56765e-16         343.506        -24.7686       -0.166353         -156493          269684         39.4302      0.00614225         1.86052
          12.612         22190.4         13938.6    -5.42069e-16         343.539        -24.2136       -0.172803         -165645          270373         41.2005       0.0132404         1.85923
          12.615           22258         14693.6    -5.25061e-16         343.575        -23.6475       -0.179454         -174726          271169         42.9367       0.0133447         1.85792
          12.618         22334.2         15442.2    -5.04744e-16         343.614        -23.0699       -0.186298         -183733          272070           44.64       0.0162221         1.85657
          12.621         22418.7         16183.3    -4.81294e-16         343.657        -22.4808       -0.193323         -192651          273070         46.3088       0.0391916          1.8552
          12.624         22511.9           16916    -4.56776e-16         343.703          -21.88       -0.200514         -201470          274174         47.9429       0.0286215          1.8538
          12.627         22613.2         17639.7    -4.32879e-16         343.751        -21.2673       -0.207853         -210182          275377         49.5421       0.0395795         1.85238
           12.63         22722.4         18353.6    -4.10311e-16         343.803        -20.6429       -0.215319         -218778          276675         51.1048       0.0358124         1.85093
          12.633         22839.2         19057.7    -3.89559e-16         343.858        -20.0068       -0.222888         -227257          278066         52.6323       0.0173522         1.84946
          12.636         22962.9         19751.1    -3.69327e-16         343.917        -19.3592       -0.230534         -235609          279540         54.1229       0.0242856         1.84796
          12.639         23093.5         20433.2    -3.49389e-16         343.978        -18.7005       -0.238228         -243826          281096         55.5751       0.0345702         1.84643
          12.642         23230.5         21103.1    -3.29429e-16         344.044        -18.0313       -0.245941         -251899          282732         56.9863       0.0216061         1.84488
          12.645         23373.4           21760    -3.09259e-16         344.112        -17.3519       -0.253641         -259817          284439         58.3542       0.0247271         1.84331
          12.648         23521.8         22403.8    -2.88978e-16         344.185         -16.663       -0.261296         -267578          286212         59.6775       0.0258559         1.84171
          12.651         23675.3         23034.5    -2.68439e-16         344.261        -15.9651       -0.268875         -275181          288047         60.9567       0.0313373         1.84008
          12.654         23833.4           23651    -2.46775e-16          344.34        -15.2587       -0.276345         -282617          289939         62.1883       0.0352866         1.83844
          12.657         23995.7         24253.2    -2.24321e-16         344.424        -14.5445       -0.283681         -289881          291882         63.3713       0.0390014         1.83676
           12.66         24161.8         24840.4    -2.02428e-16         344.511        -13.8232       -0.290854         -296966          293871         64.5032       0.0400943         1.83507
          12.663         24331.1         25412.5    -1.83276e-16         344.601        -13.0952       -0.297837         -303869          295899          65.583       0.0329039         1.83335
          12.666           24503         25969.3    -1.67396e-16         344.696         -12.361       -0.304606         -310591          297960         66.6107       0.0353528         1.83161
          12.669         24677.2         26510.7    -1.54717e-16         344.794         -11.621       -0.311135         -317126          300049         67.5851        0.020461         1.82985
          12.672         24852.9         27035.8    -1.44184e-16         344.895        -10.8755       -0.317404         -323468          302157         68.5042       0.0167533         1.82807
