            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          31.866         20915.5        -1915.78     8.38429e-16         261.884        0.194938        0.571944         23028.6          259713         -36.213       0.0286611         1.77557
          31.869         20917.2        -1964.16     9.09639e-16         261.862         0.13942        0.591883         23503.3          259712        -36.2634       0.0276811         1.77561
          31.872         20918.9        -2012.32     9.81692e-16          261.84       0.0840798        0.611377         23976.2          259711        -36.3093       0.0269357         1.77566
          31.875         20920.7        -2060.22     1.05364e-15         261.819       0.0289136        0.630426           24446          259713        -36.3506       0.0264846          1.7757
          31.878         20922.7        -2107.86     1.12438e-15         261.797      -0.0260832        0.649034         24913.8          259716        -36.3875       0.0263676         1.77575
          31.881         20924.8        -2155.26       1.191e-15         261.775      -0.0809148        0.667209         25378.9          259719        -36.4202       0.0265901          1.7758
          31.884           20927        -2202.34     1.25268e-15         261.752       -0.135586         0.68497           25841          259724        -36.4483       0.0271206         1.77585
          31.887         20929.3         -2249.2     1.31228e-15          261.73       -0.190102        0.702336         26300.8          259730        -36.4723       0.0259388          1.7759
           31.89         20931.8        -2295.75     1.37118e-15         261.708       -0.244465        0.719327         26757.8          259738        -36.4921       0.0240655         1.77595
          31.893         20934.6        -2342.04     1.43017e-15         261.685       -0.298682        0.735968         27212.3          259749        -36.5078       0.0235516           1.776
          31.896         20937.4        -2388.06     1.48988e-15         261.662       -0.352752        0.752285         27664.7          259761        -36.5195       0.0246814         1.77608
          31.899         20940.3        -2433.76     1.55015e-15         261.639       -0.406675        0.768312           28114          259775        -36.5269       0.0269471         1.77616
          31.902         20943.5        -2479.21     1.61085e-15         261.616       -0.460451        0.784079         28561.4          259792        -36.5304       0.0290347         1.77624
          31.905         20946.8        -2524.37     1.67241e-15         261.593       -0.514076        0.799619         29005.8          259810        -36.5298       0.0292887         1.77633
          31.908         20950.3        -2569.27      1.7355e-15         261.569       -0.567553        0.814964         29447.9          259832        -36.5251       0.0302532         1.77641
          31.911           20954        -2613.87     1.80054e-15         261.546       -0.620873        0.830151         29886.9          259856        -36.5164       0.0317486          1.7765
          31.914         20957.9         -2658.1      1.8666e-15         261.522       -0.674034        0.845214         30322.4          259884        -36.5033       0.0330808         1.77658
          31.917           20962        -2701.97     1.93272e-15         261.498        -0.72703        0.860186         30754.7          259914        -36.4858       0.0335853         1.77667
           31.92         20966.2        -2745.62     1.99828e-15         261.474       -0.779857        0.875099         31185.5          259947        -36.4646       0.0352855         1.77676
          31.923         20970.6         -2788.9     2.06269e-15         261.451       -0.832509        0.889977         31612.6          259982        -36.4389       0.0335594         1.77685
          31.926         20975.2        -2831.72     2.12541e-15         261.427       -0.884983        0.904849         32035.5          260021        -36.4084       0.0324441         1.77694
          31.929         20979.9        -2874.24     2.18566e-15         261.403        -0.93727        0.919743           32456          260062        -36.3738       0.0301707         1.77703
          31.932         20984.9        -2916.38     2.24389e-15         261.378       -0.989365        0.934683         32872.9          260107        -36.3348       0.0280434         1.77712
          31.935         20990.1        -2958.18     2.29975e-15         261.354        -1.04125        0.949693         33286.6          260155        -36.2916       0.0248382         1.77721
          31.938         20995.3         -2999.6     2.35234e-15          261.33        -1.09292        0.964791         33696.9          260205        -36.2441       0.0181359         1.77731
          31.941         21000.8        -3040.65     2.40137e-15         261.305        -1.14434        0.979995         34103.3          260259        -36.1926       0.0104761          1.7774
          31.944         21006.4        -3081.33     2.44711e-15          261.28        -1.19551        0.995324         34506.4          260315        -36.1371       0.0175766         1.77749
          31.947         21012.1        -3121.63      2.4893e-15         261.255         -1.2464         1.01079         34905.6          260372        -36.0776       0.0239286         1.77759
           31.95           21018         -3161.5     2.52743e-15          261.23          -1.297          1.0264         35300.4          260432        -36.0141       0.0220522         1.77768
          31.953         21023.9        -3200.97     2.56254e-15         261.205        -1.34728         1.04218         35691.6          260494        -35.9467       0.0209826         1.77778
          31.956           21030        -3239.99     2.59473e-15         261.179        -1.39723         1.05811         36078.7          260559        -35.8752       0.0209902         1.77788
          31.959         21036.2        -3278.57      2.6228e-15         261.153        -1.44682         1.07421         36461.2          260626        -35.7997        0.021944         1.77797
          31.962         21042.5        -3316.75     2.64687e-15         261.127        -1.49604         1.09047         36839.8          260694        -35.7203        0.023443         1.77807
          31.965         21048.8        -3354.52     2.66649e-15         261.101        -1.54487         1.10689         37213.9          260764        -35.6367       0.0251477         1.77817
          31.968         21055.2        -3391.86     2.68155e-15         261.075        -1.59331         1.12348           37584          260834        -35.5491       0.0268715         1.77827
          31.971         21061.7        -3428.73     2.69221e-15         261.048        -1.64134         1.14023         37949.1          260906        -35.4572       0.0285309         1.77837
          31.974         21068.1        -3465.13       2.699e-15         261.021        -1.68894         1.15714         38309.7          260979        -35.3609       0.0300937         1.77847
          31.977         21074.7        -3501.14     2.70068e-15         260.994        -1.73611         1.17422         38666.9          261053        -35.2607       0.0315521         1.77857
           31.98         21081.2        -3536.65     2.69637e-15         260.967        -1.78283         1.19145         39018.3          261128        -35.1557       0.0329089         1.77867
          31.983         21087.6        -3571.69     2.68527e-15         260.939        -1.82909         1.20884         39364.6          261201        -35.0462       0.0341696         1.77877
          31.986           21094        -3606.15     2.66688e-15         260.912        -1.87489         1.22637         39704.7          261274        -34.9318       0.0353422         1.77887
          31.989         21100.3        -3640.16      2.6404e-15         260.884        -1.92019         1.24405         40039.7          261347        -34.8129       0.0363068         1.77897
          31.992         21106.5         -3673.6     2.60602e-15         260.856        -1.96501         1.26186           40369          261418        -34.6891       0.0348247         1.77907
          31.995         21112.7        -3706.51     2.56332e-15         260.828        -2.00932         1.27981         40692.7          261489        -34.5605       0.0332422         1.77918
          31.998         21118.6        -3738.88      2.5115e-15           260.8        -2.05312         1.29787         41010.8          261557         -34.427       0.0315446         1.77928
          32.001         21124.4        -3770.72      2.4506e-15         260.772        -2.09641         1.31605           41323          261623        -34.2888       0.0297133         1.77938
          32.004         21130.1        -3802.05     2.38232e-15         260.744        -2.13916         1.33434         41630.1          261687        -34.1461        0.027725         1.77949
          32.007         21135.5        -3832.86     2.30814e-15         260.716        -2.18137         1.35273         41931.4          261748        -33.9988       0.0249681         1.77959
           32.01         21140.7        -3863.05     2.22952e-15         260.688        -2.22303         1.37123         42225.3          261806        -33.8465       0.0187097          1.7797
          32.013         21145.8        -3892.71     2.14628e-15          260.66        -2.26412         1.38982         42513.4          261863        -33.6898       0.0204575          1.7798
          32.016         21150.5        -3921.83     2.05913e-15         260.631        -2.30465          1.4085         42795.6          261914        -33.5285        0.017447         1.77991
          32.019         21154.9        -3950.42     1.96971e-15         260.603        -2.34459         1.42727           43072          261962         -33.363       0.0129386         1.78001
          32.022         21158.9        -3978.27     1.87915e-15         260.575        -2.38395         1.44611         43340.2          262004        -33.1924      0.00613176         1.78012
          32.025         21162.6        -4005.49      1.7869e-15         260.547        -2.42273         1.46503           43601          262044        -33.0175       0.0118462         1.78022
          32.028         21166.1        -4032.19     1.69226e-15         260.518        -2.46091         1.48403         43856.1          262080        -32.8389        0.016965         1.78033
          32.031         21169.2        -4058.23     1.59473e-15          260.49        -2.49851         1.50309         44103.6          262110        -32.6561       0.0207302         1.78044
          32.034         21171.8        -4083.59     1.49333e-15         260.462        -2.53552         1.52222         44343.1          262135        -32.4693       0.0213325         1.78054
          32.037         21174.1        -4108.38     1.38664e-15         260.433        -2.57195         1.54143         44576.1          262155         -32.279       0.0210542         1.78065
           32.04           21176         -4132.4     1.27487e-15         260.405         -2.6078         1.56072         44800.3          262169        -32.0847       0.0221298         1.78076
          32.043         21177.4        -4155.88     1.15905e-15         260.377        -2.64308         1.58008         45017.9          262179        -31.8874       0.0241325         1.78086
          32.046         21178.5        -4178.61     1.04034e-15         260.349        -2.67779         1.59954         45226.3          262183        -31.6867        0.021801         1.78097
          32.049         21179.2        -4200.59     9.19206e-16          260.32        -2.71192         1.61908         45425.7          262182        -31.4825       0.0180803         1.78108
          32.052         21179.5        -4221.89     7.96381e-16         260.292        -2.74549          1.6387         45616.8          262177        -31.2756       0.0133776         1.78119
          32.055         21179.4        -4242.49     6.72354e-16         260.264         -2.7785         1.65841         45799.3          262166        -31.0659      0.00578874          1.7813
          32.058           21179        -4262.36      5.4771e-16         260.236        -2.81096         1.67821         45972.5          262151        -30.8536       0.0108482         1.78141
          32.061         21178.1        -4281.41     4.22436e-16         260.208        -2.84288         1.69811         46135.9          262131        -30.6385       0.0162579         1.78151
          32.064           21177        -4299.94     2.97569e-16          260.18        -2.87428         1.71811         46292.6          262108        -30.4222       0.0202695         1.78162
          32.067         21175.4        -4317.56     1.75796e-16         260.153        -2.90517         1.73821         46438.4          262078        -30.2029       0.0236007         1.78173
           32.07         21173.6        -4334.35     5.90782e-17         260.125        -2.93556         1.75842         46573.7          262047        -29.9812       0.0265075         1.78184
          32.073         21171.5        -4350.46    -5.26513e-17         260.098        -2.96548         1.77874           46701          262011         -29.758       0.0230212         1.78195
          32.076         21168.9        -4365.69    -1.58971e-16         260.071        -2.99492         1.79917         46817.9          261971        -29.5328       0.0233356         1.78206
          32.079         21166.1        -4380.06    -2.59381e-16         260.045        -3.02391         1.81969         46924.2          261928        -29.3056       0.0256314         1.78217
          32.082           21163         -4393.6    -3.52956e-16         260.018        -3.05245         1.84031         47020.1          261882        -29.0768        0.033755         1.78228
          32.085         21159.7        -4406.37    -4.38225e-16         259.991        -3.08053           1.861         47107.1          261833        -28.8468       0.0377134         1.78239
          32.088         21156.1        -4418.13     -5.1289e-16         259.965        -3.10817         1.88177         47181.3          261781         -28.615       0.0395509          1.7825
          32.091         21152.4        -4429.16    -5.75435e-16         259.939        -3.13537          1.9026         47246.5          261727        -28.3827       0.0412977         1.78261
          32.094         21148.4        -4439.23      -6.266e-16         259.912        -3.16214          1.9235         47300.2          261672        -28.1489       0.0429646         1.78272
          32.097         21144.3        -4448.68    -6.67604e-16         259.886        -3.18847         1.94446         47346.5          261615        -27.9157       0.0445602         1.78283
            32.1         21140.1        -4457.14     -6.9799e-16          259.86        -3.21438         1.96548         47380.5          261557        -27.6815       0.0460914         1.78294
          32.103         21135.7        -4464.72    -7.16165e-16         259.833        -3.23987         1.98657         47404.3          261497         -27.447        0.047564         1.78305
          32.106         21131.3         -4471.4     -7.1772e-16         259.807        -3.26493         2.00772         47416.1          261438        -27.2124       0.0489827         1.78316
          32.109         21126.7         -4477.2    -7.00324e-16          259.78        -3.28956         2.02894         47417.7          261377        -26.9779       0.0503516         1.78327
          32.112         21122.1         -4482.2    -6.66894e-16         259.753        -3.31376         2.05024         47409.7          261317        -26.7443       0.0516743         1.78337
          32.115         21117.6        -4486.31    -6.20847e-16         259.727        -3.33755         2.07163         47391.2          261257        -26.5112       0.0529541         1.78348
          32.118         21113.1        -4489.57    -5.64955e-16           259.7        -3.36092          2.0931         47362.7          261199        -26.2791       0.0527411         1.78359
          32.121         21108.7        -4491.99    -5.00683e-16         259.673        -3.38388         2.11467         47324.7          261144        -26.0482        0.051432          1.7837
          32.124         21104.4        -4493.49    -4.28397e-16         259.646        -3.40644         2.13633         47275.9          261090        -25.8181       0.0503791         1.78381
          32.127         21100.1        -4494.13    -3.47075e-16         259.619        -3.42858         2.15809         47217.1          261036        -25.5893        0.049619         1.78392
           32.13           21096        -4493.87    -2.53508e-16         259.592        -3.45032         2.17996         47148.1          260986        -25.3618       0.0491766         1.78403
          32.133         21092.1        -4492.76    -1.47625e-16         259.565        -3.47165         2.20196         47068.6          260938        -25.1359       0.0449828         1.78413
          32.136         21088.4        -4490.79    -2.91524e-17         259.538        -3.49256         2.22408           46979          260894        -24.9116       0.0439184         1.78424
          32.139         21084.8        -4487.94     1.01961e-16         259.511        -3.51306         2.24635         46879.8          260851        -24.6889       0.0411046         1.78435
          32.142         21081.4        -4484.16     2.42969e-16         259.484        -3.53312         2.26876           46770          260812        -24.4677       0.0381501         1.78445
          32.145         21078.3        -4479.57     3.92901e-16         259.457        -3.55275         2.29132           46651          260776        -24.2486       0.0350224         1.78456
          32.148         21075.4        -4474.09     5.53501e-16         259.431        -3.57192         2.31404         46522.5          260743        -24.0315        0.031675         1.78467
          32.151         21072.8        -4467.76     7.24344e-16         259.404        -3.59063         2.33691         46385.2          260714        -23.8164       0.0280394         1.78477
          32.154         21070.5        -4460.62      9.0378e-16         259.377        -3.60885         2.35996         46239.8          260688        -23.6035       0.0240115         1.78487
          32.157         21068.5        -4452.69     1.09185e-15         259.351        -3.62656         2.38317         46086.7          260668        -23.3931       0.0194481         1.78498
           32.16         21066.8           -4444      1.2884e-15         259.324        -3.64373         2.40657         45925.4          260652        -23.1853       0.0144559         1.78508
          32.163         21065.4        -4434.49     1.49355e-15         259.298        -3.66036         2.43015         45755.7          260639        -22.9797        0.012942         1.78519
          32.166         21064.6        -4424.31     1.70819e-15         259.272        -3.67642         2.45393         45579.7          260633        -22.7768       0.0113763         1.78529
          32.169         21063.9        -4413.29     1.93017e-15         259.245        -3.69188         2.47793         45395.1          260631        -22.5759       0.0126135         1.78539
          32.172         21063.8         -4401.6     2.15814e-15         259.219        -3.70674         2.50214         45204.2          260635        -22.3776       0.0205758         1.78549
          32.175           21064        -4389.25     2.39183e-15         259.192        -3.72098         2.52658         45007.6          260643        -22.1817       0.0261835         1.78559
          32.178         21064.7        -4376.15      2.6291e-15         259.166        -3.73458         2.55127         44804.7          260657        -21.9878       0.0307054         1.78569
          32.181         21065.7        -4362.44     2.86521e-15         259.139        -3.74751         2.57622         44597.1          260676        -21.7963       0.0342364         1.78579
          32.184         21067.2        -4348.01     3.09922e-15         259.112        -3.75977         2.60144         44383.3          260700        -21.6065       0.0365852         1.78589
          32.187         21069.1        -4332.98     3.33134e-15         259.085        -3.77134         2.62695           44164          260730        -21.4188       0.0387443         1.78598
           32.19         21071.5        -4317.27     3.55703e-15         259.058        -3.78221         2.65277         43939.5          260766        -21.2327       0.0386517         1.78608
          32.193         21074.4        -4301.03     3.77037e-15         259.031        -3.79238         2.67893         43710.9          260809        -21.0489       0.0326627         1.78617
          32.196         21077.7        -4284.14     3.97298e-15         259.004        -3.80183         2.70545           43477          260857        -20.8665       0.0253632         1.78626
          32.199         21081.4        -4266.76     4.16472e-15         258.976        -3.81056         2.73233         43240.4          260910        -20.6862       0.0152633         1.78636
          32.202         21085.7        -4248.88     4.34521e-15         258.949        -3.81856         2.75961         43000.6          260970         -20.508       0.0151859         1.78645
          32.205         21090.2        -4230.59     4.50941e-15         258.921        -3.82583         2.78729         42759.1          261034        -20.3322       0.0251794         1.78653
          32.208         21095.4        -4211.87     4.65464e-15         258.894        -3.83235         2.81539         42515.6          261105        -20.1584       0.0323172         1.78662
          32.211         21100.9        -4192.75     4.78121e-15         258.866        -3.83813         2.84391         42271.7          261181        -19.9869        0.031988          1.7867
          32.214         21106.9        -4173.22     4.89028e-15         258.839        -3.84315         2.87286         42027.1          261262        -19.8173       0.0289687         1.78679
          32.217         21113.3        -4153.41     4.97989e-15         258.811         -3.8474         2.90224         41782.8          261349        -19.6502       0.0262947         1.78687
           32.22           21120        -4133.12     5.04792e-15         258.783        -3.85088         2.93207         41536.9          261439        -19.4846       0.0245796         1.78695
          32.223         21127.2        -4112.51      5.0943e-15         258.755        -3.85358         2.96236         41290.9          261537        -19.3212       0.0245234         1.78703
          32.226         21134.6        -4091.55     5.12351e-15         258.727         -3.8555         2.99311         41045.1          261638        -19.1599       0.0261094         1.78711
          32.229         21142.6        -4070.31     5.13555e-15         258.699        -3.85664         3.02431         40799.6          261745         -19.001       0.0286174         1.78718
          32.232         21150.8        -4048.83     5.12421e-15         258.671        -3.85698           3.056         40555.3          261855        -18.8443       0.0314323         1.78726
          32.235         21159.3        -4027.06     5.08962e-15         258.642        -3.85654         3.08816         40311.8          261969        -18.6897       0.0342586         1.78733
          32.238         21168.1        -4005.12     5.03406e-15         258.614        -3.85531          3.1208         40070.1          262087        -18.5378       0.0369847          1.7874
          32.241         21177.3        -3982.87     4.95786e-15         258.586        -3.85329         3.15395         39828.8          262208        -18.3877       0.0395765         1.78747
          32.244         21186.5        -3960.44     4.86497e-15         258.557         -3.8505         3.18759         39589.4          262331        -18.2399       0.0420297         1.78754
          32.247         21195.9        -3937.81     4.75417e-15         258.529        -3.84692         3.22174         39351.7          262456        -18.0942       0.0442317         1.78761
           32.25         21205.6        -3914.95      4.6274e-15           258.5        -3.84257         3.25641           39116          262583        -17.9503       0.0451551         1.78768
          32.253         21215.4        -3891.89     4.48599e-15         258.471        -3.83745         3.29159         38881.5          262713        -17.8083       0.0462674         1.78774
          32.256         21225.3        -3868.64     4.33077e-15         258.442        -3.83158         3.32731         38649.4          262842        -17.6681         0.04752          1.7878
          32.259         21235.5        -3845.26     4.16504e-15         258.412        -3.82496         3.36356         38419.5          262974        -17.5296       0.0488713         1.78787
          32.262         21245.6        -3821.69     3.99034e-15         258.383        -3.81759         3.40038         38191.7          263105        -17.3929       0.0492033         1.78793
          32.265         21255.8         -3797.9     3.81068e-15         258.353        -3.80948         3.43777         37965.2          263235        -17.2575        0.048033         1.78799
          32.268         21266.1        -3774.04      3.6282e-15         258.324        -3.80064         3.47576         37741.3          263366        -17.1242        0.042489         1.78805
          32.271         21276.1        -3749.95     3.44316e-15         258.294        -3.79108         3.51436         37518.8          263493        -16.9924       0.0372046          1.7881
          32.274         21286.2        -3725.64     3.25802e-15         258.264        -3.78081         3.55362         37297.4          263620        -16.8619       0.0337209         1.78816
          32.277         21296.1        -3701.21     3.07537e-15         258.234        -3.76984         3.59355         37078.2          263743        -16.7334        0.034261         1.78821
           32.28         21305.9        -3676.75     2.89786e-15         258.204        -3.75819          3.6342         36862.4          263863        -16.6074       0.0383154         1.78826
          32.283         21315.5        -3652.13     2.72845e-15         258.174        -3.74587         3.67561         36648.7          263981        -16.4836       0.0377177         1.78832
          32.286           21325        -3627.41     2.56775e-15         258.145        -3.73291         3.71783         36436.8          264095        -16.3623       0.0358981         1.78836
          32.289         21334.2        -3602.59     2.41674e-15         258.115         -3.7193         3.76087         36226.9          264204        -16.2437       0.0368069         1.78841
          32.292         21343.3        -3577.61     2.27544e-15         258.086        -3.70508         3.80476         36018.7          264310        -16.1274       0.0368929         1.78846
          32.295         21352.1        -3552.58     2.14304e-15         258.057        -3.69026         3.84949         35812.9          264411         -16.014       0.0357728          1.7885
          32.298         21360.6        -3527.44     2.01998e-15         258.028        -3.67484         3.89509           35609          264508        -15.9032       0.0347661         1.78855
          32.301         21368.9        -3502.24     1.90654e-15             258        -3.65886         3.94156         35407.8          264600        -15.7951       0.0339197         1.78859
          32.304         21376.7        -3476.96     1.80224e-15         257.972        -3.64233         3.98889         35208.9          264686        -15.6896        0.033286         1.78863
          32.307         21384.3        -3451.58     1.70535e-15         257.944        -3.62525          4.0371         35011.8          264767        -15.5865       0.0328569         1.78867
           32.31         21391.3        -3426.18     1.61384e-15         257.916        -3.60766         4.08618         34818.1          264841         -15.486       0.0286111          1.7887
          32.313         21398.2        -3400.59      1.5276e-15         257.888        -3.58955         4.13612         34625.2          264910        -15.3874       0.0238633         1.78874
          32.316         21404.6        -3374.97     1.44672e-15         257.861        -3.57094         4.18691         34434.9          264974        -15.2914       0.0191832         1.78877
          32.319         21410.7        -3349.15     1.37048e-15         257.833        -3.55184         4.23854         34245.2          265031        -15.1969       0.0182403          1.7888
          32.322         21416.4        -3323.24     1.29627e-15         257.806        -3.53225           4.291         34057.2          265083        -15.1045       0.0225142         1.78883
          32.325         21421.7        -3297.13     1.22287e-15         257.779         -3.5122         4.34428         33869.2          265129        -15.0134       0.0276084         1.78886
          32.328         21426.5        -3270.95     1.14979e-15         257.752         -3.4917         4.39834         33683.4          265167        -14.9242       0.0323044         1.78889
          32.331           21431        -3244.62     1.07576e-15         257.726        -3.47075         4.45318           33498          265200        -14.8365       0.0361858         1.78892
          32.334           21435        -3218.07     1.00055e-15         257.699        -3.44937         4.50877         33312.6          265225        -14.7498         0.02974         1.78894
          32.337         21438.5        -3191.54     9.25116e-16         257.673        -3.42757         4.56509         33130.2          265243        -14.6654       0.0343706         1.78896
           32.34         21441.6        -3164.79     8.48954e-16         257.647        -3.40534         4.62211         32946.8          265256        -14.5821       0.0309194         1.78899
          32.343         21444.2        -3137.84     7.71323e-16         257.621        -3.38271          4.6798         32763.4          265262        -14.5001       0.0272048         1.78901
          32.346         21446.4        -3110.74     6.92482e-16         257.595        -3.35965         4.73814         32580.5          265260        -14.4194       0.0233761         1.78902
          32.349           21448        -3083.44      6.1175e-16         257.569        -3.33618         4.79707         32397.1          265252          -14.34       0.0202361         1.78904
          32.352         21449.4        -3055.92     5.29488e-16         257.544        -3.31228         4.85657         32213.4          265238        -14.2618        0.019855         1.78906
          32.355         21450.3        -3028.13     4.46425e-16         257.518        -3.28795          4.9166         32029.5          265219        -14.1845       0.0226037         1.78907
          32.358         21450.8        -3000.18     3.62493e-16         257.492        -3.26317         4.97711         31846.1          265192        -14.1087       0.0263576         1.78908
          32.361         21450.9        -2971.99     2.77337e-16         257.467        -3.23795         5.03806         31661.7          265159        -14.0341       0.0300721          1.7891
          32.364         21450.7        -2943.54      1.8998e-16         257.442        -3.21227         5.09941         31476.4          265121        -13.9607       0.0320029         1.78911
          32.367         21449.9        -2914.88     1.01326e-16         257.417        -3.18614         5.16109         31290.6          265075        -13.8889       0.0177341         1.78911
           32.37           21449        -2885.89     1.21168e-17         257.392        -3.15955         5.22304           31103          265025        -13.8182        0.024409         1.78912
          32.373         21447.5        -2856.73    -7.71518e-17         257.368        -3.13249         5.28521         30914.9          264967        -13.7493        0.021997         1.78913
          32.376         21445.9        -2827.29    -1.68804e-16         257.344        -3.10497         5.34751         30725.8          264904        -13.6819       0.0262942         1.78913
          32.379         21443.8         -2797.6    -2.62611e-16          257.32        -3.07698         5.40987         30534.9          264834        -13.6159       0.0322962         1.78914
          32.382         21441.4        -2767.63    -3.57615e-16         257.296        -3.04852         5.47221         30343.1          264758        -13.5513       0.0323261         1.78914
          32.385         21438.6        -2737.48    -4.52512e-16         257.273        -3.01961         5.53445         30150.1          264676        -13.4884       0.0318125         1.78914
          32.388         21435.5        -2707.01    -5.45486e-16         257.251        -2.99024         5.59653         29955.4          264589        -13.4267       0.0321086         1.78914
          32.391         21432.2        -2676.34    -6.34364e-16         257.228        -2.96043         5.65836         29758.9          264496        -13.3668       0.0322411         1.78913
          32.394         21428.6        -2645.39    -7.18828e-16         257.206         -2.9302         5.71987         29560.4          264397        -13.3083       0.0239567         1.78913
          32.397         21424.9        -2614.21    -7.99098e-16         257.185        -2.89955           5.781         29360.6          264294        -13.2513        0.019292         1.78912
            32.4         21420.9         -2582.8    -8.74579e-16         257.164         -2.8685          5.8417         29158.9          264185        -13.1959       0.0266237         1.78912
          32.403         21416.8        -2551.07    -9.45986e-16         257.143        -2.83709         5.90192         28953.9          264073        -13.1417       0.0344912         1.78911
          32.406         21412.6        -2519.21    -1.01356e-15         257.123        -2.80532          5.9616         28747.6          263956        -13.0895       0.0349878          1.7891
          32.409         21408.1        -2487.09    -1.07716e-15         257.103        -2.77322         6.02069         28538.6          263833        -13.0388       0.0337855         1.78909
          32.412         21403.6        -2454.77    -1.13708e-15         257.083        -2.74082         6.07916         28327.7          263706          -12.99        0.031526         1.78907
          32.415           21399        -2422.31    -1.19197e-15         257.064        -2.70814         6.13693         28116.7          263575        -12.9433       0.0291068         1.78906
          32.418         21394.3         -2389.6    -1.24026e-15         257.045        -2.67522         6.19398         27902.5          263440        -12.8984       0.0264856         1.78904
          32.421         21389.6        -2356.81    -1.28013e-15         257.026        -2.64208         6.25027           27687          263301         -12.856       0.0235991         1.78902
          32.424           21385        -2323.81      -1.313e-15         257.008        -2.60877         6.30578         27469.2          263160        -12.8157       0.0203446           1.789
          32.427         21380.3        -2290.74    -1.33956e-15          256.99        -2.57531         6.36048         27249.7          263015         -12.778       0.0165421         1.78898
           32.43         21375.8         -2257.4    -1.35834e-15         256.973        -2.54174         6.41434         27026.3          262867         -12.742       0.0119171         1.78896
          32.433         21371.3        -2224.08    -1.36934e-15         256.956        -2.50807         6.46735           26803          262716        -12.7093      0.00898946         1.78893
          32.436           21367        -2190.63    -1.37367e-15          256.94        -2.47435         6.51949         26577.6          262564        -12.6793       0.0135113         1.78891
          32.439         21362.8        -2157.16    -1.37141e-15         256.923        -2.44059         6.57074         26351.5          262409        -12.6523       0.0177792         1.78888
          32.442         21358.8         -2123.6    -1.36194e-15         256.908        -2.40681         6.62108         26123.3          262253        -12.6282       0.0212958         1.78885
          32.445           21355           -2090    -1.34638e-15         256.893        -2.37304         6.67049         25893.9          262097        -12.6072       0.0243218         1.78881
          32.448         21351.4        -2056.38    -1.32566e-15         256.878        -2.33929         6.71895         25663.4          261939        -12.5893       0.0270067         1.78878
          32.451         21348.2        -2022.79    -1.29919e-15         256.864        -2.30557         6.76642         25432.2          261782        -12.5749       0.0270167         1.78874
          32.454         21345.2        -1989.22    -1.26651e-15          256.85         -2.2719          6.8129         25200.2          261625        -12.5639        0.026653         1.78871
