y	y+	Umean	dUmean/dy	Wmean	Pmean	dissip	produc	R_uu	R_vv	R_ww	R_uv	R_uw	R_vw	k
0.169276123	337.6646258	19.52072928	16.00453342	0.001467902	-1.134889595	0.006267317	0.006600207	3.905126599	1.134889595	1.643649041	-0.822633566	0.001556465	-0.000539564	3.341832618
0.171581072	342.2624374	19.5573874	15.80480393	0.001294988	-1.132589327	0.006177477	0.006500351	3.890727901	1.132589327	1.637248237	-0.820426581	0.001307973	-0.000525745	3.330282733
0.173900139	346.8884113	19.59381462	15.61205552	0.001116483	-1.130266097	0.006089358	0.006403733	3.876303197	1.130266097	1.630916802	-0.818210878	0.001075027	-0.000506458	3.318743048
0.176233285	351.5424688	19.63002151	15.42606816	0.000932629	-1.127919523	0.00600288	0.006310177	3.861840151	1.127919523	1.62463539	-0.815977819	0.000861883	-0.000485971	3.307197532
0.178580469	356.2245306	19.66601607	15.24525214	0.000744699	-1.125549918	0.005918144	0.006218973	3.847311316	1.125549918	1.618375131	-0.813721779	0.000669243	-0.000470256	3.295618182
0.180941653	360.9345168	19.70180239	15.06736737	0.000554814	-1.123158255	0.005835272	0.006129199	3.832698534	1.123158255	1.612118568	-0.811443125	0.000492913	-0.000460421	3.283987679
0.183316796	365.6723472	19.73737987	14.89149993	0.000364693	-1.120746379	0.00575397	0.006040506	3.817999143	1.120746379	1.605872856	-0.809145339	0.000331103	-0.000453344	3.272309189
0.185705856	370.437941	19.77275033	14.71977558	0.000175021	-1.118316317	0.005674616	0.00595376	3.803198031	1.118316317	1.599654993	-0.806829584	0.000179094	-0.000445741	3.260584671
0.188108794	375.2312171	19.80791816	14.55145216	-1.40529E-05	-1.115869175	0.005596766	0.005868658	3.788299176	1.115869175	1.593472995	-0.804496602	2.9457E-05	-0.000436612	3.248820673
0.190525569	380.0520937	19.84288467	14.38573021	-0.000202266	-1.113404599	0.005520194	0.005784899	3.77332062	1.113404599	1.58732442	-0.802150173	-0.000125464	-0.000430007	3.237024819
0.192956139	384.9004887	19.87765156	14.22280624	-0.000389038	-1.11092103	0.00544506	0.005702586	3.758266796	1.11092103	1.581208223	-0.799794448	-0.000276184	-0.00043094	3.225198024
0.195400463	389.7763194	19.9122198	14.06235972	-0.000573732	-1.108417002	0.005371315	0.005621603	3.743156516	1.108417002	1.575119159	-0.79743223	-0.000406226	-0.000441441	3.213346338
0.197858499	394.6795028	19.94659227	13.9060046	-0.00075642	-1.105891818	0.00529888	0.005542589	3.728013737	1.105891818	1.569063531	-0.795064172	-0.000521376	-0.000456702	3.201484543
0.200330206	399.6099553	19.98077506	13.75402115	-0.000936795	-1.10334555	0.005227593	0.005465633	3.712834414	1.10334555	1.563049301	-0.792688892	-0.000640856	-0.000466983	3.189614632
0.20281554	404.5675928	20.01477318	13.60572533	-0.001113356	-1.100778802	0.005157636	0.00539042	3.697591056	1.100778802	1.557078368	-0.79030185	-0.000775136	-0.000466073	3.177724113
0.205314461	409.5523309	20.04859146	13.46140629	-0.001284595	-1.098192339	0.005088946	0.005317006	3.68226565	1.098192339	1.551145535	-0.78789598	-0.000919752	-0.000453272	3.165801762
0.207826925	414.5640847	20.08223576	13.32129083	-0.001449976	-1.095586866	0.005021727	0.00524542	3.666849444	1.095586866	1.545232734	-0.785464041	-0.001056525	-0.000430344	3.153834522
0.21035289	419.6027686	20.11571101	13.18397661	-0.001610037	-1.092962938	0.004955667	0.005175086	3.651346827	1.092962938	1.539327985	-0.783003905	-0.001157706	-0.000401665	3.141818875
0.212892312	424.6682969	20.14901645	13.04669775	-0.001765657	-1.090320559	0.004890938	0.005104955	3.635784354	1.090320559	1.533417883	-0.78052088	-0.001213537	-0.000371708	3.129761399
0.215445148	429.7605832	20.18214595	12.90832206	-0.001917969	-1.087659056	0.004827493	0.005034635	3.620204186	1.087659056	1.527499045	-0.778022011	-0.001241816	-0.000344785	3.117681144
0.218011355	434.8795407	20.21509325	12.76968445	-0.00206847	-1.084977716	0.004765242	0.004964489	3.604635574	1.084977716	1.521577812	-0.775512006	-0.001264466	-0.000320767	3.105595552
0.220590889	440.0250822	20.24785545	12.63255677	-0.002218999	-1.082276317	0.004703944	0.004895207	3.589095035	1.082276317	1.515675659	-0.772990699	-0.001300561	-0.000297113	3.093523506
0.223183705	445.19712	20.28043627	12.50025004	-0.002371203	-1.079555334	0.00464367	0.004828053	3.573572808	1.079555334	1.509812194	-0.77045584	-0.001364945	-0.00027399	3.081470168
0.225789761	450.395566	20.3128474	12.37452035	-0.00252584	-1.076815952	0.004584516	0.004763657	3.558026167	1.076815952	1.503977434	-0.767902936	-0.001460794	-0.000253989	3.069409776
0.228409011	455.6203315	20.34509915	12.25262608	-0.002682352	-1.074059275	0.004526397	0.004700948	3.542404828	1.074059275	1.498152123	-0.765332177	-0.001581803	-0.000236964	3.057308113
0.231041411	460.8713275	20.37719413	12.13227427	-0.002839226	-1.071285474	0.004469373	0.004639059	3.526680127	1.071285474	1.492322502	-0.762747397	-0.001713808	-0.000222258	3.045144052
0.233686915	466.1484646	20.40913222	12.01324577	-0.00299591	-1.068493997	0.004413288	0.004577913	3.510871456	1.068493997	1.486500078	-0.760150261	-0.001834496	-0.000213811	3.032932766
0.236345479	471.4516527	20.44091415	11.8963116	-0.003153129	-1.065683884	0.004357944	0.004517808	3.495035887	1.065683884	1.480695796	-0.757542616	-0.001920745	-0.000215331	3.020707784
0.239017058	476.7808016	20.47254095	11.78018393	-0.003311499	-1.062854211	0.004303488	0.004458257	3.4792075	1.062854211	1.47490514	-0.754925014	-0.00197988	-0.000227133	3.008483425
0.241701606	482.1358204	20.50400945	11.66428679	-0.003471799	-1.060004659	0.0042501	0.004399046	3.463383575	1.060004659	1.46913023	-0.752298216	-0.002034487	-0.000244933	2.996259232
0.244399077	487.5166177	20.53531851	11.5495732	-0.003635165	-1.057135098	0.004197269	0.004340511	3.447558673	1.057135098	1.463382014	-0.749659058	-0.002092907	-0.000265398	2.984037892
0.247109425	492.923102	20.56646727	11.43585999	-0.003801333	-1.054245361	0.004145131	0.004282572	3.43173347	1.054245361	1.457646533	-0.747006289	-0.002160268	-0.000285122	2.971812682
0.249832604	498.3551811	20.59745722	11.32489266	-0.003968537	-1.051335621	0.004094073	0.004225911	3.415910411	1.051335621	1.451902082	-0.744344635	-0.002247945	-0.000300593	2.959574058
0.252568568	503.8127624	20.62829252	11.21605493	-0.004134152	-1.048406661	0.004043911	0.004170316	3.400095612	1.048406661	1.446145196	-0.741679199	-0.002356884	-0.000309423	2.947323734
0.25531727	509.295753	20.65897319	11.10793854	-0.004295384	-1.045458986	0.003994313	0.004115264	3.384294175	1.045458986	1.440383803	-0.739011304	-0.002469751	-0.000313769	2.935068482
0.258078663	514.8040592	20.68949852	11.0009506	-0.004449838	-1.042492088	0.003945229	0.004060905	3.368497456	1.042492088	1.434627216	-0.736341528	-0.00257169	-0.000321195	2.92280838
0.2608527	520.3375874	20.71986786	10.89464281	-0.004595692	-1.03950495	0.003897051	0.004007042	3.35267019	1.03950495	1.428872146	-0.733664692	-0.002662772	-0.000333914	2.910523643
0.263639334	525.8962431	20.7500806	10.789917	-0.004732008	-1.036497191	0.003849897	0.003953971	3.336766694	1.036497191	1.423106587	-0.73097422	-0.002750651	-0.000345565	2.898185235
0.266438517	531.4799317	20.78014051	10.68829473	-0.004858143	-1.033469589	0.003803544	0.003902228	3.320761647	1.033469589	1.417333906	-0.728266969	-0.002838919	-0.000351563	2.885782571
0.269250202	537.088558	20.81005257	10.58907196	-0.004973417	-1.030423436	0.003757822	0.003851573	3.30467679	1.030423436	1.411580001	-0.725547875	-0.002914754	-0.000353747	2.873340113
0.272074341	542.7220264	20.83982037	10.49252627	-0.005078512	-1.027359396	0.003712706	0.003802109	3.288536702	1.027359396	1.405879053	-0.722819496	-0.002965231	-0.000352354	2.860887575
0.274910885	548.3802408	20.86944955	10.39900598	-0.005175857	-1.024277439	0.003668166	0.003753937	3.27234256	1.024277439	1.400247137	-0.720079524	-0.002992268	-0.000348499	2.848433568
0.277759786	554.063105	20.89894473	10.3077394	-0.005267206	-1.021177205	0.003624398	0.003706746	3.25610359	1.021177205	1.394661998	-0.717322985	-0.003012824	-0.000344474	2.835971397
0.280620996	559.7705219	20.92830833	10.21768818	-0.005352052	-1.018058018	0.003581258	0.003660136	3.239855876	1.018058018	1.389092791	-0.71454522	-0.003052106	-0.000343785	2.823503343
0.283494466	565.5023944	20.95753937	10.12792209	-0.005429151	-1.014918921	0.003538957	0.003613787	3.223640491	1.014918921	1.383523589	-0.711749237	-0.003113229	-0.000347572	2.8110415
0.286380147	571.2586248	20.98663696	10.03927581	-0.005499114	-1.011758921	0.003497392	0.003568024	3.207487671	1.011758921	1.377951708	-0.708940357	-0.003181725	-0.00035363	2.79859915
0.28927799	577.0391149	21.01560234	9.951943745	-0.005563323	-1.008577921	0.00345645	0.003522933	3.19137828	1.008577921	1.372373887	-0.706122872	-0.003246932	-0.00035954	2.786165044
0.292187945	582.8437663	21.04443629	9.865845971	-0.005621749	-1.00537678	0.003416126	0.003478498	3.175265148	1.00537678	1.366773136	-0.703300344	-0.003302606	-0.00036127	2.773707533
0.295109962	588.6724801	21.07314127	9.782063819	-0.005673778	-1.002156194	0.003376325	0.003435088	3.15912655	1.002156194	1.361145566	-0.700471339	-0.003346087	-0.000359905	2.761214155
0.298043993	594.5251568	21.10172292	9.701305542	-0.005720195	-0.998916104	0.003336946	0.003392919	3.142949167	0.998916104	1.355512967	-0.69763133	-0.003381771	-0.000361504	2.748689119
0.300989987	600.4016967	21.13018618	9.622166299	-0.005763484	-0.995655807	0.003298215	0.003351459	3.12670636	0.995655807	1.349893981	-0.694773886	-0.003410308	-0.000370395	2.736128074
0.303947894	606.3019998	21.15852994	9.542419056	-0.005806903	-0.99237408	0.003260137	0.003309925	3.110393749	0.99237408	1.344294079	-0.691897963	-0.003423734	-0.000386226	2.723530954
0.306917663	612.2259654	21.18674907	9.461948141	-0.005852278	-0.989069474	0.003222439	0.003268305	3.094047703	0.989069474	1.338708782	-0.689008796	-0.003428312	-0.000402367	2.710912979
0.309899243	618.1734926	21.21484305	9.383819509	-0.005899662	-0.985740849	0.003185304	0.003227685	3.077712683	0.985740849	1.333129371	-0.686111229	-0.003433689	-0.000411381	2.698291451
0.312892585	624.14448	21.24282039	9.309770538	-0.005948653	-0.98238771	0.003148656	0.003188637	3.061405219	0.98238771	1.327554546	-0.683201811	-0.003442545	-0.00041606	2.685673737
0.315897637	630.1388259	21.27068663	9.236284975	-0.005998474	-0.979010399	0.003112385	0.003149928	3.045126814	0.979010399	1.321980321	-0.68027753	-0.003455656	-0.000421228	2.673058767
0.318914347	636.1564281	21.29843696	9.161429271	-0.006046912	-0.975610548	0.003076207	0.003110894	3.028878097	0.975610548	1.316398901	-0.67733726	-0.0034673	-0.000427005	2.660443773
0.321942665	642.197184	21.32606831	9.087667152	-0.006091321	-0.972191427	0.00304047	0.003072351	3.0126347	0.972191427	1.310784848	-0.674375065	-0.003476586	-0.000431437	2.647805487
0.324982538	648.2609908	21.35358491	9.016511722	-0.006130632	-0.968756831	0.003005395	0.003034789	2.996364423	0.968756831	1.305127324	-0.67138723	-0.003476965	-0.000434949	2.635124289
0.328033915	654.347745	21.38099021	8.945991594	-0.006165182	-0.96530995	0.002970926	0.002997539	2.980050408	0.96530995	1.299436675	-0.668374233	-0.003461979	-0.000441619	2.622398516
0.331096744	660.4573429	21.4082814	8.874981278	-0.006196288	-0.961853238	0.002936804	0.002960243	2.963692652	0.961853238	1.293720447	-0.665340273	-0.003421221	-0.000450413	2.609633168
0.334170973	666.5896805	21.43545706	8.804989353	-0.006225568	-0.958388453	0.00290331	0.00292343	2.947286932	0.958388453	1.2879636	-0.662290149	-0.003363158	-0.000457056	2.596819492
0.337256549	672.7446531	21.4625197	8.736728143	-0.006253764	-0.954916589	0.00287022	0.002887336	2.930826253	0.954916589	1.282187202	-0.659224366	-0.003309695	-0.000461304	2.583965022
0.34035342	678.922156	21.48947226	8.669663395	-0.006281088	-0.951438188	0.002837669	0.002851778	2.914324679	0.951438188	1.276433215	-0.656143184	-0.003274495	-0.000465377	2.571098041
0.343461533	685.1220837	21.51631258	8.600998168	-0.006309026	-0.947953635	0.002805567	0.002815849	2.897812931	0.947953635	1.270721455	-0.653049464	-0.003256617	-0.000469052	2.558244011
0.346580835	691.3443308	21.54303146	8.530388213	-0.006338404	-0.944462928	0.002773752	0.002779462	2.881310945	0.944462928	1.265047947	-0.649946709	-0.003243982	-0.000475884	2.54541091
0.349711272	697.588791	21.56962768	8.462335418	-0.00636759	-0.940965616	0.002742324	0.002744092	2.864797956	0.940965616	1.259391704	-0.646836182	-0.003217076	-0.000490526	2.532577638
0.352852792	703.8553581	21.59610908	8.396752518	-0.006393565	-0.937460701	0.002711397	0.002709697	2.84825948	0.937460701	1.253726537	-0.643716919	-0.003157626	-0.000511323	2.519723359
0.356005341	710.1439252	21.62247653	8.330930025	-0.006413291	-0.933946415	0.00268079	0.002675407	2.831740552	0.933946415	1.248048578	-0.640592242	-0.003058982	-0.000531242	2.506867773
0.359168865	716.4543851	21.64872771	8.265448732	-0.0064248	-0.930419944	0.002650452	0.002641408	2.815277551	0.930419944	1.242358855	-0.637462501	-0.002929243	-0.000545293	2.494028175
0.362343311	722.7866303	21.67486409	8.201649952	-0.006427549	-0.92687757	0.002620516	0.002608104	2.798859881	0.92687757	1.236659553	-0.634321889	-0.002782533	-0.000554718	2.481198502
0.365528623	729.1405528	21.70088899	8.138933405	-0.006423346	-0.923316174	0.00259091	0.002575261	2.782473767	0.923316174	1.230949975	-0.631161313	-0.002617986	-0.000562761	2.468369958
0.368724749	735.5160445	21.72680092	8.075579987	-0.006414992	-0.919734113	0.002561692	0.002542327	2.766115449	0.919734113	1.225225472	-0.627978503	-0.00244531	-0.00057044	2.455537517
0.371931633	741.9129965	21.752597	8.012637011	-0.006403985	-0.916131534	0.002532856	0.002509644	2.749799732	0.916131534	1.219481129	-0.62477524	-0.002295454	-0.000573729	2.442706198
0.37514922	748.3313	21.77827934	7.95140397	-0.006390769	-0.912510476	0.002504395	0.002477628	2.73353583	0.912510476	1.213701292	-0.621555243	-0.002189763	-0.000567008	2.429873799
0.378377457	754.7708455	21.80385199	7.892143476	-0.006374162	-0.908873953	0.002476335	0.002446382	2.717314235	0.908873953	1.207881698	-0.618325928	-0.002129766	-0.000550093	2.417034943
0.381616287	761.2315233	21.82932111	7.835721627	-0.006351267	-0.905224428	0.002448693	0.002416187	2.701129126	0.905224428	1.202028135	-0.615092456	-0.002122576	-0.000528215	2.404190844
0.384865657	767.7132233	21.85469333	7.781115712	-0.006321592	-0.901563078	0.002421398	0.002386716	2.68498564	0.901563078	1.196145977	-0.61185496	-0.002175768	-0.000506001	2.391347348
0.388125509	774.215835	21.87997018	7.727045155	-0.006287559	-0.897890252	0.002394372	0.002357582	2.668885046	0.897890252	1.19023388	-0.608616492	-0.002276474	-0.000488562	2.378504589
0.391395789	780.7392476	21.90515358	7.674664062	-0.006251804	-0.894205837	0.002367774	0.00232913	2.652807057	0.894205837	1.184298037	-0.605377164	-0.002393498	-0.000476551	2.365655465
0.394676442	787.2833499	21.93024633	7.622524316	-0.006217039	-0.890509652	0.002341539	0.002300911	2.636749267	0.890509652	1.17837338	-0.602134473	-0.002502863	-0.000462574	2.35281615
0.39796741	793.8480304	21.95524357	7.568727506	-0.006185855	-0.886801826	0.00231554	0.002272362	2.620738434	0.886801826	1.172484116	-0.598890131	-0.002598325	-0.000442981	2.340012188
0.401268639	800.4331772	21.98014051	7.514888323	-0.00615969	-0.883082124	0.002289803	0.002243964	2.604801114	0.883082124	1.166607001	-0.595642285	-0.00267156	-0.000420302	2.32724512
0.404580071	807.0386781	22.00493804	7.462257669	-0.006138503	-0.879349759	0.002264477	0.002216065	2.588934439	0.879349759	1.16070706	-0.592385655	-0.002728133	-0.000394658	2.314495629
0.407901651	813.6644205	22.02963833	7.410545318	-0.006122298	-0.875604395	0.002239352	0.002188565	2.573123898	0.875604395	1.154780354	-0.589117336	-0.002779251	-0.000368371	2.301754323
0.411233322	820.3102915	22.05424431	7.360990709	-0.006110598	-0.871846301	0.00221441	0.002161825	2.557355838	0.871846301	1.148831266	-0.585838417	-0.002818598	-0.000350366	2.289016703
0.414575026	826.9761779	22.07876462	7.314884009	-0.006102731	-0.868076017	0.002189996	0.002136216	2.541610613	0.868076017	1.142854482	-0.58254892	-0.002834582	-0.0003433	2.276270556
0.417926708	833.661966	22.10320829	7.271406319	-0.006099003	-0.864294094	0.002166021	0.002111503	2.525884558	0.864294094	1.136854009	-0.579254105	-0.002838569	-0.000342109	2.26351633
0.421288309	840.3675419	22.12758137	7.229763358	-0.006100489	-0.860500868	0.002142271	0.002087451	2.510170093	0.860500868	1.130852136	-0.57595604	-0.002853196	-0.000343569	2.250761548
0.424659773	847.0927913	22.15188858	7.189948834	-0.006108258	-0.856696508	0.002118589	0.002064027	2.494456119	0.856696508	1.124871901	-0.572647892	-0.002884057	-0.000348629	2.238012264
0.428041042	853.8375996	22.17613398	7.150932941	-0.006121914	-0.852880653	0.002095188	0.002040906	2.478733502	0.852880653	1.118905056	-0.569323019	-0.002916588	-0.000362072	2.225259606
0.431432059	860.6018518	22.20031322	7.109198967	-0.006140806	-0.84905225	0.002072029	0.002017084	2.463012432	0.84905225	1.112930151	-0.565981743	-0.00293358	-0.000384483	2.212497416
0.434832766	867.3854327	22.2244144	7.064853857	-0.006164278	-0.845209781	0.002049205	0.001992609	2.447307256	0.845209781	1.10692456	-0.562625429	-0.002933179	-0.000408988	2.199720799
0.438243104	874.1882267	22.24843117	7.019752404	-0.006190613	-0.841352136	0.002026732	0.001968008	2.431612005	0.841352136	1.100881195	-0.559251788	-0.002921797	-0.000422328	2.186922668
0.441663016	881.0101178	22.27236136	6.975196736	-0.006217364	-0.837479283	0.002004566	0.001943654	2.415923754	0.837479283	1.094816883	-0.555862212	-0.002902256	-0.000418067	2.17410996
0.445092443	887.8509898	22.29620903	6.932795932	-0.006242421	-0.833591816	0.001982551	0.001919994	2.400240637	0.833591816	1.088749509	-0.5524568	-0.002878459	-0.000401538	2.161290981
0.448531327	894.7107261	22.31997838	6.891011193	-0.00626577	-0.829690325	0.001960692	0.001896605	2.384560221	0.829690325	1.082691681	-0.549037316	-0.002847671	-0.000382763	2.148471114
0.45197961	901.5892097	22.3436675	6.84861141	-0.006289139	-0.825775006	0.001939046	0.001873155	2.368893792	0.825775006	1.076651447	-0.545607832	-0.002811896	-0.000368126	2.135660122
0.455437232	908.4863235	22.36727425	6.806406685	-0.006314162	-0.821845601	0.001917658	0.001849863	2.353268037	0.821845601	1.070624249	-0.54216745	-0.002783281	-0.000358007	2.122868944
0.458904135	915.4019499	22.3907989	6.764600396	-0.006341975	-0.817902365	0.001896302	0.001826777	2.33771241	0.817902365	1.064610081	-0.538713516	-0.002768193	-0.00035064	2.110112428
0.462380259	922.3359711	22.41424036	6.722470012	-0.006371844	-0.813947363	0.001875077	0.001803698	2.322215146	0.813947363	1.058597395	-0.535244271	-0.002768231	-0.00034226	2.097379952
0.465865546	929.2882688	22.43759652	6.680293647	-0.006400286	-0.809983998	0.00185423	0.001780704	2.306736864	0.809983998	1.052569767	-0.531760303	-0.002787985	-0.000332961	2.084645315
0.469359935	936.2587247	22.4608659	6.63768902	-0.00642231	-0.806014881	0.001833608	0.001757712	2.291261993	0.806014881	1.046536603	-0.528265276	-0.002821367	-0.000323668	2.071906739
0.472863368	943.2472198	22.48404474	6.59439176	-0.00643438	-0.802041529	0.001813186	0.001734673	2.275789189	0.802041529	1.040508619	-0.524764985	-0.002855188	-0.000312854	2.059169668
0.476375785	950.2536351	22.50713142	6.55141793	-0.006435303	-0.798065231	0.001793041	0.001711876	2.260316727	0.798065231	1.034488293	-0.521265965	-0.002883595	-0.000299277	2.046435125
0.479897125	957.2778512	22.5301247	6.507745346	-0.006423939	-0.794086988	0.001773281	0.001689058	2.244842234	0.794086988	1.028482756	-0.517769155	-0.002909645	-0.000281958	2.033705989
0.483427329	964.3197485	22.55301982	6.463327025	-0.006399572	-0.790107102	0.001753783	0.00166621	2.22938669	0.790107102	1.022502213	-0.514273355	-0.00292007	-0.000266503	2.020998002
0.486966337	971.3792067	22.57581698	6.420443122	-0.006364292	-0.786126065	0.001734436	0.00164392	2.213964077	0.786126065	1.016535234	-0.510779102	-0.002902309	-0.000256029	2.008312688
0.490514088	978.4561058	22.59852248	6.379836297	-0.006321644	-0.782144931	0.00171528	0.001622358	2.198566166	0.782144931	1.010545046	-0.507283858	-0.002858119	-0.000247982	1.995628071
0.494070522	985.550325	22.62114182	6.340518422	-0.006272903	-0.778165005	0.001696396	0.001601248	2.183201334	0.778165005	1.004503888	-0.503783581	-0.002787379	-0.000240408	1.982935113
0.497635578	992.6617435	22.64367657	6.301599988	-0.006217348	-0.774187736	0.00167771	0.001580356	2.16789177	0.774187736	0.998395635	-0.500278828	-0.002693546	-0.000237493	1.97023757
0.501209196	999.79024	22.66612815	6.263820091	-0.006154957	-0.7702143	0.001659218	0.001559858	2.152628442	0.7702143	0.992225084	-0.496767192	-0.00258201	-0.000245281	1.957533914
0.504791314	1006.935693	22.68849877	6.226180211	-0.006087063	-0.766244622	0.001640894	0.001539484	2.137393391	0.766244622	0.986018357	-0.493241727	-0.002459701	-0.00026271	1.944828186
0.508381872	1014.097981	22.71078525	6.187744558	-0.006016181	-0.7622774	0.001622701	0.001519004	2.122208615	0.7622774	0.979808256	-0.489702019	-0.002340648	-0.000287342	1.932147136
0.511980808	1021.276982	22.73298568	6.149580172	-0.005945534	-0.758311401	0.001604709	0.001498686	2.107113403	0.758311401	0.973620123	-0.486150563	-0.002234093	-0.000318648	1.919522464
0.515588061	1028.472573	22.75510099	6.112113209	-0.005876504	-0.754345922	0.001586875	0.001478639	2.092114445	0.754345922	0.96745782	-0.482588055	-0.002140908	-0.000353536	1.906959093
0.519203569	1035.684631	22.7771315	6.074427231	-0.005807171	-0.750380683	0.001569285	0.001458632	2.077178496	0.750380683	0.961302774	-0.479012257	-0.002076875	-0.000388645	1.894430976
0.522827272	1042.913035	22.79907479	6.036782124	-0.005734686	-0.746416094	0.001551926	0.001438736	2.062278854	0.746416094	0.955140267	-0.475424754	-0.002053127	-0.000421912	1.881917607
0.526459106	1050.15766	22.82093412	6.001246884	-0.005657553	-0.742453155	0.001534884	0.001419432	2.047398687	0.742453155	0.948955501	-0.47182427	-0.002051317	-0.00045097	1.869403672
0.530099011	1057.418384	22.84271625	5.967498042	-0.005574964	-0.738493019	0.001518007	0.001400629	2.032543699	0.738493019	0.942742101	-0.468208691	-0.002057309	-0.000472443	1.856889409
0.533746924	1064.695082	22.86442568	5.935094059	-0.005485826	-0.734536946	0.001501309	0.001382215	2.017702361	0.734536946	0.936514823	-0.464576851	-0.002071107	-0.000486615	1.844377065
0.537402783	1071.98763	22.88606458	5.902611927	-0.005387625	-0.730586508	0.00148485	0.00136386	2.002869956	0.730586508	0.930288197	-0.460929747	-0.002100159	-0.000501173	1.831872331
0.541066526	1079.295905	22.90762834	5.868626222	-0.005277047	-0.726643659	0.001468597	0.001345249	1.988068266	0.726643659	0.924051394	-0.457271254	-0.002159712	-0.00052353	1.819381659
0.544738091	1086.619781	22.92911139	5.833636939	-0.005151968	-0.722710123	0.001452546	0.00132651	1.973306302	0.722710123	0.917783648	-0.453604681	-0.002251734	-0.000555072	1.806900036
0.548417414	1093.959134	22.95050959	5.797855479	-0.005011462	-0.718786543	0.001436701	0.001307699	1.958594378	0.718786543	0.911484838	-0.449931456	-0.002367081	-0.000587184	1.794432879
0.552104433	1101.313839	22.97181967	5.761670445	-0.004855025	-0.714872583	0.001420874	0.001288914	1.943934475	0.714872583	0.905189748	-0.446253678	-0.002496128	-0.000613874	1.781998403
0.555799085	1108.68377	22.99304075	5.725904115	-0.004682954	-0.710967828	0.001405085	0.001270353	1.92931831	0.710967828	0.898920586	-0.44257462	-0.00263319	-0.000633071	1.769603362
0.559501307	1116.068801	23.01417346	5.690303188	-0.004496233	-0.707071397	0.001389508	0.001251957	1.914721658	0.707071397	0.892670087	-0.438893088	-0.002777137	-0.000646464	1.757231571
0.563211037	1123.468808	23.03521741	5.655211436	-0.004296762	-0.70318162	0.001374126	0.001233801	1.90013259	0.70318162	0.886438196	-0.435208838	-0.002927832	-0.000656614	1.744876203
0.56692821	1130.883664	23.05617628	5.621879814	-0.004086971	-0.699297309	0.001359087	0.001216143	1.885545595	0.699297309	0.880229092	-0.431519811	-0.003091479	-0.000662622	1.732535998
0.570652764	1138.313242	23.07705551	5.589937299	-0.003868834	-0.695418334	0.001344244	0.001198865	1.870933367	0.695418334	0.874048443	-0.427817311	-0.003280952	-0.000658524	1.720200072
0.574384635	1145.757415	23.09785717	5.558072261	-0.003644116	-0.691544693	0.001329477	0.001181662	1.856275228	0.691544693	0.867909142	-0.424093952	-0.003487203	-0.000643714	1.707864531
0.57812376	1153.216058	23.11857828	5.525091163	-0.003416727	-0.687676418	0.001314809	0.001164288	1.841589184	0.687676418	0.86180794	-0.420351749	-0.003687	-0.000624343	1.695536771
0.581870074	1160.689043	23.13921309	5.490898555	-0.00319172	-0.683813993	0.001300113	0.001146747	1.826901822	0.683813993	0.855726418	-0.41659674	-0.003870922	-0.000607154	1.683221117
0.585623515	1168.176242	23.15976012	5.457914932	-0.00297246	-0.679958581	0.001285448	0.001129559	1.812235546	0.679958581	0.849634063	-0.412831415	-0.004043218	-0.000593833	1.670914095
0.589384017	1175.677528	23.18022569	5.426543307	-0.002760084	-0.676111929	0.001270966	0.00111279	1.797583247	0.676111929	0.843508142	-0.409053181	-0.004211113	-0.000583428	1.658601659
0.593151517	1183.192772	23.20060785	5.39281831	-0.002554087	-0.672275858	0.001256647	0.001095632	1.782944352	0.672275858	0.83735252	-0.405264417	-0.00437282	-0.000574367	1.646286365
0.596925951	1190.721848	23.22089364	5.355840072	-0.00235431	-0.668451606	0.001242454	0.001077936	1.768349367	0.668451606	0.831192923	-0.401471886	-0.004512541	-0.000566705	1.633996948
0.600707254	1198.264627	23.2410723	5.316675294	-0.002160094	-0.664640009	0.001228369	0.00105995	1.753845058	0.664640009	0.825048459	-0.397681442	-0.004610382	-0.000568314	1.621766763
0.604495362	1205.82098	23.26113515	5.27557716	-0.001969432	-0.660842204	0.001214314	0.001041741	1.739461397	0.660842204	0.818926974	-0.393894755	-0.004663126	-0.000584047	1.609615288
0.608290211	1213.390778	23.28107401	5.232484022	-0.0017801	-0.657059218	0.001200492	0.001023293	1.725168035	0.657059218	0.812839826	-0.39010728	-0.004694989	-0.000612616	1.59753354
0.612091735	1220.973892	23.30088179	5.188593248	-0.00159176	-0.653291992	0.001186933	0.001004838	1.710934004	0.653291992	0.806804104	-0.386314886	-0.004727253	-0.000649999	1.58551505
0.615899869	1228.570193	23.32055894	5.145917364	-0.001406126	-0.649542462	0.001173564	0.000986776	1.696772868	0.649542462	0.800816211	-0.382519798	-0.004758752	-0.000690756	1.573565771
0.61971455	1236.179552	23.34010897	5.104027548	-0.001224789	-0.645813239	0.001160328	0.000969035	1.682704104	0.645813239	0.794854011	-0.378727353	-0.004787277	-0.000728127	1.561685677
0.623535712	1243.801839	23.35953248	5.062270341	-0.001048469	-0.642106721	0.001147204	0.000951492	1.668724464	0.642106721	0.788899253	-0.374939717	-0.004814527	-0.000753407	1.549865219
0.62736329	1251.436924	23.37882857	5.020376665	-0.000876746	-0.638424167	0.001134212	0.000934083	1.654820445	0.638424167	0.782953679	-0.37115234	-0.004830559	-0.000764339	1.538099146
0.631197218	1259.084677	23.39799649	4.978913641	-0.000707689	-0.634765275	0.001121372	0.000916905	1.640976785	0.634765275	0.777022328	-0.367362013	-0.004838447	-0.000763235	1.526382194
