x,y,z,tauw
0.0,1.0000000000000064,2.249999999999999,0.0019157081485178826
0.014999999999999887,1.0000000000000064,2.249999999999999,0.0019896371659653303
0.030437159238633424,1.0000000000000064,2.249999999999999,0.002063137450819855
0.04632425860829537,1.0000000000000064,2.249999999999999,0.002131387923017606
0.062674455049263,1.0000000000000064,2.249999999999999,0.0021948026446308158
0.07950129275464723,1.0000000000000064,2.249999999999999,0.0022554928626765305
0.09681868393652257,0.9999951019752794,2.249999999999999,0.002311509826267787
0.11463963618049629,0.9997711064334261,2.249999999999999,0.0023208377808757764
0.1329750890773106,0.9993754050519755,2.249999999999999,0.0023007998375932904
0.15182845492186817,0.9984310651020706,2.249999999999999,0.0021883217479480095
0.17120291501888243,0.9970465237115602,2.249999999999999,0.0020554267342057985
0.1911174919947458,0.9952628051067827,2.249999999999999,0.0019321649295462753
0.2115082499324414,0.9925103430778864,2.249999999999999,0.0017690193480943961
0.23241017688207594,0.9891540220890626,2.249999999999999,0.0016727126396890327
0.25378516178287486,0.9848907290486231,2.249999999999999,0.0016251847455360411
0.2754956695082968,0.9792724081875187,2.249999999999999,0.0015885461578998416
0.2975942950147065,0.9726414570442758,2.249999999999999,0.001591053928983066
0.3200172375792707,0.9647809052346218,2.249999999999999,0.001612224370518638
0.34245594472345486,0.9550684761634691,2.249999999999999,0.0015833888418006505
0.36513327251387695,0.9441826686490301,2.249999999999999,0.0015633416097270243
0.3880415702979618,0.9320989534972315,2.249999999999999,0.0015646824802522234
0.41097397523270657,0.9185020343158761,2.249999999999999,0.0015394291421684562
0.4341069388548933,0.9037558875312603,2.249999999999999,0.0015168202018140933
0.457523710966271,0.8879774375218444,2.249999999999999,0.0015053102667696978
0.4812152346530526,0.8711384196906425,2.249999999999999,0.001486882428063752
0.5051011226825909,0.8531277361376375,2.249999999999999,0.0014479459191057485
0.5293939496326386,0.8342126961457905,2.249999999999999,0.0014115508684565908
0.5541245601070185,0.8143981371798608,2.249999999999999,0.0013843723245405852
0.5793263872043188,0.7936918543238488,2.249999999999999,0.001354007448345054
0.6050049957536698,0.7720669690645676,2.249999999999999,0.0013116330896483248
0.6313129788574534,0.7496658461354785,2.249999999999999,0.0012666483148013887
0.6583155813676037,0.7265209883455482,2.249999999999999,0.0012266264434448208
0.6860909247990779,0.7026783047490223,2.249999999999999,0.0011947889616092053
0.7147320861403124,0.6781992877639028,2.249999999999999,0.0011683457280118761
0.7443775310843782,0.6531986557232552,2.249999999999999,0.0011424636868586392
0.7750559024805431,0.6276626499592445,2.249999999999999,0.001116034691780959
