t,u,tke,sdr
4000.0,1.0901344867136435,0.030745106520578946,41.42880739018323
4000.3999999999905,1.090536902913146,0.030745618191561096,41.42935164660232
4000.799999999981,1.0909417424110883,0.030747605449065286,41.42934575174764
4001.1999999999716,1.0913456208869738,0.030750825035262472,41.42996774918337
4001.599999999962,1.0917455480555638,0.030755940819553292,41.430833255312855
4001.9999999999527,1.0921394378835179,0.0307626078623598,41.43180998113271
4002.3999999999432,1.0925271496447007,0.030770479045567636,41.43281882852045
4002.799999999934,1.0929102924153475,0.030779149875435678,41.433814516477014
4003.1999999999243,1.0932914779189806,0.030788204574268632,41.43476550368805
4003.599999999915,1.0936734337473708,0.030797266693587667,41.4356615106788
4003.9999999999054,1.0940582215460128,0.03080599700236794,41.43651012087293
4004.399999999896,1.0944466169392681,0.030814013634225458,41.43732688771798
4004.7999999998865,1.0948376236212234,0.030820687499733462,41.43812376231186
4005.199999999877,1.09522809387424,0.03082464857421904,41.438897562010276
4005.5999999998676,1.0956124287435807,0.030823071928203483,41.43961328242497
4005.999999999858,1.095982338680838,0.030810969960008597,41.44018703166524
4006.3999999998487,1.0963266557585256,0.03078036433649113,41.440485068660685
4006.799999999839,1.096631679393204,0.030718871780018024,41.44034087116849
4007.1999999998297,1.096882125278331,0.030607824568747586,41.43958410293535
4007.5999999998203,1.097062887311828,0.030420186028238344,41.438047299076835
4007.999999999811,1.0971613234941133,0.030121252172156006,41.43559346923194
4008.3999999998014,1.0971697586123357,0.029675944378640864,41.43224399616191
4008.799999999792,1.0970875231396742,0.029058414011477497,41.42815112783629
4009.1999999997824,1.0969219377108983,0.028257655128457997,41.423340911748014
4009.599999999773,1.096687583435823,0.02728543138396857,41.41759056402534
4009.9999999997635,1.0964038275598535,0.026186455129070942,41.41065645851134
4010.399999999754,1.0960907431096472,0.02504269543061344,41.4023358655305
4010.7999999997446,1.0957645005015164,0.023964470206771154,41.39258757129544
4011.199999999735,1.0954346842155485,0.023060766382329456,41.38262064625208
4011.5999999997257,1.0951047767580653,0.02239876215984909,41.37513212611566
4011.9999999997162,1.0947753841613437,0.021983991938313265,41.37324028835034
4012.399999999707,1.0944490439108774,0.02178032322353026,41.37869160262759
4012.7999999996973,1.0941347829665844,0.021738185773246557,41.390629552142116
4013.199999999688,1.0938511835913691,0.02180252007186842,41.406271812041815
4013.5999999996784,1.093628076572857,0.02190801553919301,41.42200811623817
4013.999999999669,1.0935037253530957,0.021977140793400705,41.43425684744928
4014.3999999996595,1.0935186400895867,0.021934666406109537,41.44051635894378
4014.79999999965,1.0937096035477514,0.02173280389746877,41.44043831444751
4015.1999999996406,1.0941034958516742,0.02136412906126652,41.43493197221617
4015.599999999631,1.0947121088087148,0.020852386612615598,41.425218577186804
4015.9999999996217,1.095530037666904,0.020231931464620767,41.4120212698028
4016.399999999612,1.0965355107985775,0.01953420747844856,41.39592451442025
4016.7999999996027,1.0976956034451644,0.01878409006875176,41.378041602420815
4017.1999999995933,1.0989768196677445,0.018004219871431224,41.360115321099855
4017.599999999584,1.1003610461481697,0.0172218924354542,41.3443156036281
4017.9999999995744,1.1018646434607016,0.016477165119999353,41.33299038652051
4018.399999999565,1.1035572315158548,0.01582720970063983,41.32876281443289
4018.7999999995554,1.1055751046910967,0.01533745548882999,41.33494677468126
4019.199999999546,1.1081129220803179,0.015046301111961901,41.35425973850145
4019.5999999995365,1.1113671068447522,0.014877836925446345,41.385583541894
4019.999999999527,1.1154564457290588,0.014580640410085638,41.41941811778739
4020.3999999995176,1.120359717659436,0.013941311896748288,41.42410681496602
4020.799999999508,1.125844607613488,0.01295139844495235,41.34710652083926
4021.1999999994987,1.1314575092779982,0.011687610163788184,41.24905480109709
4021.5999999994892,1.1366883076282888,0.010674947656561722,41.2371228924296
4021.9999999994798,1.1411501166887104,0.010186928302682469,41.28037255389452
4022.3999999994703,1.1446765068603708,0.009993754396571998,41.32083728373775
4022.799999999461,1.1473090710729985,0.009923123759801377,41.34413391559367
4023.1999999994514,1.1492422370753126,0.009944663995287545,41.352072812999474
4023.599999999442,1.1508034685391313,0.010094492109102836,41.35595971614639
4023.9999999994325,1.1524768484213068,0.010433127092308274,41.37020568728568
4024.399999999423,1.154867570217103,0.010987154762302434,41.407293847813285
4024.7999999994136,1.1585541174143894,0.011582579582429394,41.475466021875754
4025.199999999404,1.1639166976883595,0.011641089991656159,41.56481752807359
4025.5999999993946,1.1709450648194955,0.010857978965932744,41.609657260421386
4025.999999999385,1.1790286588862817,0.009251198180128829,41.49244406557857
4026.3999999993757,1.1871928027695102,0.008040092388296125,41.425000742259265
4026.7999999993663,1.1947531378508227,0.0077919919354649805,41.469686754593006
4027.199999999357,1.2016282367772568,0.00775351964186072,41.50478938868057
4027.5999999993473,1.2078164804964533,0.007610545944896227,41.549557185831446
4027.999999999338,1.212942692466069,0.007250698122371089,41.63254671498715
4028.3999999993284,1.2160742382175282,0.006750097642911393,41.78591669295638
4028.799999999319,1.216305078249626,0.006094847763103062,41.91477177983149
4029.1999999993095,1.2133392730506292,0.0054589530875829365,41.97546773744254
4029.5999999993,1.2067828394292526,0.005110500750554115,42.08291285715316
4029.9999999992906,1.1975796996422832,0.005128233190361298,42.40433325131256
4030.399999999281,1.1873748793175332,0.0063373188925563515,44.76798400679238
4030.7999999992717,1.1770568971313433,0.007907013367088957,45.50473944490087
4031.199999999262,1.167947161371048,0.008508667003739562,43.53856014209102
4031.5999999992528,1.1618028533770532,0.009455443493287736,42.391009848127524
4031.9999999992433,1.1579372614844665,0.010080153019988602,42.11824599531748
4032.399999999234,1.1555219701323345,0.010077807874321656,42.05136476850799
4032.7999999992244,1.154080542666037,0.009430572212846749,42.01411373792669
4033.199999999215,1.1535155274489357,0.008581078116401708,41.964888942919686
4033.5999999992055,1.1537475663918073,0.007816259056885176,41.87032770850157
4033.999999999196,1.15453166463087,0.0071068712907968925,41.69594017369237
4034.3999999991865,1.1554152968871378,0.006535197605421287,41.48563920482003
4034.799999999177,1.1559219710583075,0.006320503872533201,41.4414671978112
4035.1999999991676,1.1558139702124088,0.006402929463860528,41.555782418001805
4035.599999999158,1.1552860247897656,0.006564867974276114,41.72767085780842
4035.9999999991487,1.1548832680821106,0.0064750867211238695,41.96628909809752
4036.3999999991393,1.155191829267294,0.0055013994048992735,42.43368686144196
4036.79999999913,1.1570061125858604,0.004964631336291613,42.77307518326748
4037.1999999991203,1.1597659821969486,0.0052059820161758745,42.69987244081306
