x,y,z,pressure
-2.9999999999999902,3.6739403974420328e-16,11.999999999999998,253.77565145781898
-2.991350020633326,0.22765116748434455,11.999999999999998,247.5990574361513
-2.9898245939071137,-0.24687830538204392,11.999999999999998,250.28214652647873
-2.9654812379547386,0.4537852215953773,11.999999999999998,232.24979122082576
-2.9594921259083833,-0.4913312087445474,11.999999999999998,233.48061904538724
-2.922640523335594,0.6768843116491541,11.999999999999998,205.98327460014255
-2.909527639469693,-0.7311969058755354,11.999999999999998,205.7738193283302
-2.863408021830447,0.894927092291406,11.999999999999998,172.2072646303294
-2.8409597862064113,-0.963819222239366,11.999999999999998,168.56194094814364
-2.788183229486083,1.1072643220174145,11.999999999999998,130.00919536603553
-2.7543716540936822,-1.1888804780654774,11.999999999999998,123.54620974366611
-2.6985633788436125,1.3106317905362057,11.999999999999998,81.32844152237345
-2.651952885793745,-1.4025497821932207,11.999999999999998,71.13420551125583
-2.594810369639308,1.5056424361754537,11.999999999999998,28.59358507770876
-2.5344458658255027,-1.6051741815765999,11.999999999999998,14.435584878303738
-2.478705565455169,1.689975952427037,11.999999999999998,-27.599397042337777
-2.403349064699327,-1.7955259043547362,11.999999999999998,-43.637818868848846
-2.351569144443987,1.8628264972613666,11.999999999999998,-85.36236527090713
-2.2617482852495416,-1.9709121477556368,11.999999999999998,-106.24597748160829
-2.2138022193068774,2.024618416836106,11.999999999999998,-142.88694898564637
-2.1092970531659145,-2.1332758709331467,11.999999999999998,-156.42747477845936
-2.0692054647164118,2.1721852464253155,11.999999999999998,-194.24051678772022
-1.9499460429895978,-2.279848773368382,11.999999999999998,-217.01976750103472
-1.9165263451416215,2.3080135979621437,11.999999999999998,-251.87908956269993
-1.7843239682376801,-2.4116774196339925,11.999999999999998,-269.6451843556455
-1.7592480750970154,2.4300300842309452,11.999999999999998,-302.40531932074043
-1.61293362000223,-2.5295148027767214,11.999999999999998,-315.77591186108936
-1.5980770389669423,2.5389268948764063,11.999999999999998,-345.965609013665
-1.4412706366648975,-2.6311098327298224,11.999999999999998,-358.4787324121895
-1.4330758558227061,2.63558221109835,11.999999999999998,-384.4320680567508
-1.2691265890236785,2.7183299470507936,11.999999999999998,-418.96149062618514
-1.2663960429392258,-2.7196031075191454,11.999999999999998,-391.43499003637413
-1.1030285060205152,2.7898616659085738,11.999999999999998,-442.7728205979299
-1.0923702884980662,-2.794052102736563,11.999999999999998,-417.726936635008
-0.9394060325878353,2.8491255335519265,11.999999999999998,-461.63679192269103
-0.9202800940427105,-2.855360668726243,11.999999999999998,-435.43997116367615
-0.7774444344101935,2.8975127525870534,11.999999999999998,-472.72733092479314
-0.7482988245534927,-2.9051762199859366,11.999999999999998,-443.5517280242616
-0.6170378653220325,2.93585835366063,11.999999999999998,-475.4462490274783
-0.5832082019293867,-2.9427653989406517,11.999999999999998,-448.65820145689474
-0.46273881574454134,2.9640972973914756,11.999999999999998,-476.55904381074635
-0.4202696842391041,-2.970416366859978,11.999999999999998,-442.6206121012114
-0.31015528824029853,2.9839242110309483,11.999999999999998,-465.70671540647567
-0.26210705997176,-2.988528047235434,11.999999999999998,-434.75122159354197
-0.16425089543377439,2.9955002325737032,11.999999999999998,-457.35702819997806
-0.11091361447381758,-2.9979489939164154,11.999999999999998,-423.3029898581309
-0.022728735371166802,2.9999138995292003,11.999999999999998,-440.76215940362005
0.03689614630932988,-2.9997731038176285,11.999999999999998,-403.9903816458806
0.11437246915387238,2.997819030278454,11.999999999999998,-417.93849250716886
0.17605433852414135,-2.9948296896295714,11.999999999999998,-383.71017710765955
0.24362923785857843,2.9900911013647256,11.999999999999998,-396.3095309501108
0.31003363939249673,-2.9839368529586947,11.999999999999998,-357.81862967328425
0.36955557142213946,2.9771511012427636,11.999999999999998,-365.82551316550854
0.4386170738044583,-2.967762635819658,11.999999999999998,-330.3672350982204
0.4874820461394123,2.9601285875265444,11.999999999999998,-338.2742827858693
0.5584325728952152,-2.9475673124679527,11.999999999999998,-302.24620027093624
0.6005701930980805,2.9392712435503943,11.999999999999998,-305.4921278888265
