#DataThief /Users/mhenryde/Desktop/tmp/McalisterOverset/new_exp/uz_fig39_6.png Friday 1-Feb-2019 12:39:51 PM
177.0364, 0.15
129.4586, 0.1745
87.7768, 0.1971
54.0903, 0.2123
25.8761, 0.2238
2.7633, 0.2675
-18.2477, 0.3075
-34.1927, 0.3548
-48.4574, 0.3984
-58.9149, 0.4526
-68.9637, 0.4979
-74.0045, 0.5088
-79.8805, 0.5251
-84.9162, 0.5396
-90.7896, 0.5577
-95.3965, 0.5777
-97.4804, 0.5939
-101.3179, 0.5615
-104.3406, 0.5095
-109.18, 0.3638
-114.1737, 0.1083
-119.4243, -0.0301
-124.7761, -0.2406
-126.7395, -0.4386
-132.2447, -0.4582
-134.7929, -0.4726
-136.511, -0.4959
-137.369, -0.5067
-140.3537, -0.5318
-144.1659, -0.5461
-150.0646, -0.546
-155.5369, -0.5423
-162.6642, -0.5169
-172.7181, -0.4753
-183.5994, -0.4228
-196.991, -0.3577
-214.2001, -0.3105
-233.5208, -0.2668
-257.07, -0.2338
-285.2539, -0.2008
-318.91, -0.1639
-358.0638, -0.1414
