x,y,z,pressure
-2.999999999999998,3.673940397442046e-16,11.999999999999993,247.44189039247115
-2.9913500206333357,0.22765116748434433,11.999999999999993,241.17679656310796
-2.989824593907089,-0.2468783053820452,11.999999999999993,242.02762310493446
-2.9654812379547595,0.4537852215953759,11.999999999999993,227.07202933792237
-2.959492125908359,-0.49133120874454306,11.999999999999993,225.23332841362443
-2.922640523335581,0.6768843116491536,11.999999999999993,200.6856389278643
-2.909527639469691,-0.7311969058755399,11.999999999999993,196.77888448488318
-2.86340802183043,0.8949270922914038,11.999999999999993,167.37366738442034
-2.840959786206393,-0.9638192222393586,11.999999999999993,157.92395311404542
-2.788183229486063,1.1072643220174074,11.999999999999993,124.10706409932814
-2.754371654093693,-1.1888804780654694,11.999999999999993,109.90635711075865
-2.698563378843616,1.3106317905362075,11.999999999999993,75.06895087679587
-2.6519528857937336,-1.4025497821932187,11.999999999999993,54.2143822945462
-2.594810369639296,1.5056424361754595,11.999999999999993,20.165132519062766
-2.534445865825477,-1.6051741815766152,11.999999999999993,-6.625766898822339
-2.4787055654551433,1.6899759524270435,11.999999999999993,-38.13608644183866
-2.403349064699335,-1.7955259043547231,11.999999999999993,-70.12076277663964
-2.3515691444439795,1.8628264972613524,11.999999999999993,-98.91073440599749
-2.261748285249541,-1.97091214775564,11.999999999999993,-136.32259052525237
-2.2138022193068845,2.0246184168360917,11.999999999999993,-160.04800213342077
-2.109297053165926,-2.1332758709331325,11.999999999999993,-198.49905666216685
-2.0692054647163927,2.1721852464253173,11.999999999999993,-219.11293750984683
-1.9499460429895812,-2.279848773368372,11.999999999999993,-262.2059706818637
-1.916526345141613,2.308013597962134,11.999999999999993,-277.3460189817366
-1.7843239682376766,-2.4116774196340063,11.999999999999993,-320.4969028661324
-1.7592480750970096,2.430030084230948,11.999999999999993,-332.59839041993706
-1.6129336200022264,-2.529514802776706,11.999999999999993,-373.52306866742646
-1.598077038966946,2.538926894876396,11.999999999999993,-380.87901763272407
-1.4412706366648809,-2.6311098327298343,11.999999999999993,-420.53828616447976
-1.4330758558227035,2.635582211098341,11.999999999999993,-424.5024763493503
-1.269126589023671,2.718329947050793,11.999999999999993,-462.65718937943154
-1.2663960429392183,-2.719603107519154,11.999999999999993,-459.2584491269991
-1.1030285060205198,2.7898616659085747,11.999999999999993,-492.64190016855883
-1.0923702884980602,-2.794052102736572,11.999999999999993,-492.31805974951305
-0.9394060325878325,2.849125533551928,11.999999999999993,-517.2771867763782
-0.9202800940427046,-2.855360668726232,11.999999999999993,-516.9738932090801
-0.7774444344101893,2.897512752587062,11.999999999999993,-534.2841781379475
-0.748298824553486,-2.9051762199859645,11.999999999999993,-533.3286311925575
-0.6170378653220292,2.9358583536606195,11.999999999999993,-544.6900801516869
-0.5832082019293823,-2.942765398940632,11.999999999999993,-544.4094434327234
-0.46273881574453496,2.964097297391448,11.999999999999993,-549.3909809561865
-0.42026968423910127,-2.9704163668599692,11.999999999999993,-545.53781352637
-0.3101552882402956,2.9839242110309376,11.999999999999993,-545.8868880570058
-0.2621070599717593,-2.988528047235444,11.999999999999993,-541.4857216772077
-0.16425089543377602,2.995500232573707,11.999999999999993,-539.1382469923383
